order_id,customer_nr,order_date,promised_date,shipped_date,status,channel,priority,currency,payment_method,warehouse,billing_city,shipping_city,net_amount,discount_amount,shipping_cost,packing_cost,sales_rep_id,po_number,notes
171,338,2024-02-15,2024-02-21,2024-02-21,delivered,web,rush,EUR,paypal,HH1,Leipzig,Leipzig,1150.56,15,4.9,0,12,PO-2024-00171,call before delivery
172,284,2024-04-07,2024-04-09,2024-04-08,delivered,partner,rush,EUR,sepa,BER3,Berlin,Berlin,887.0,15,7.9,0,5,PO-2025-00172,
173,84,2025-11-04,2025-11-17,2025-11-16,shipped,edi,rush,CHF,card,BER3,Stuttgart,Frankfurt,2905.52,15,0,1.5,3,PO-2026-00173,call before delivery
174,250,2025-06-17,2025-06-23,,cancelled,store,high,EUR,invoice,HH1,Berlin,Berlin,2731.86,0,7.9,0,5,,
175,46,2026-01-31,2026-02-09,2026-02-06,shipped,edi,normal,CHF,invoice,MUC2,Berlin,Leipzig,2393.06,0,12.9,0,6,PO-2025-00175,leave at gate
176,204,2024-09-07,2024-09-19,,cancelled,edi,normal,EUR,invoice,CGN1,Leipzig,Leipzig,2893.85,0,12.9,0,9,PO-2026-00176,
177,225,2024-06-23,2024-06-29,2024-06-26,delivered,partner,high,EUR,invoice,BER3,Berlin,Berlin,1315.05,0,0,1.5,12,PO-2024-00177,
178,283,2024-02-28,2024-03-02,2024-03-02,delivered,partner,normal,CHF,sepa,HH1,Berlin,Berlin,2139.96,25,7.9,1.5,2,PO-2025-00178,
179,83,2025-02-24,2025-03-05,2025-03-02,shipped,partner,high,EUR,paypal,MUC2,München,München,1549.59,0,7.9,0,11,PO-2026-00179,leave at gate
180,255,2024-06-14,2024-06-17,2024-06-16,shipped,partner,normal,EUR,paypal,BER3,Stuttgart,Stuttgart,998.98,0,7.9,0,12,,
181,279,2025-11-12,2025-11-19,,cancelled,store,rush,EUR,invoice,HH1,München,München,4177.53,80,12.9,0,5,PO-2025-00181,call before delivery
182,135,2024-02-23,2024-02-29,2024-02-27,delivered,store,normal,CHF,card,MUC2,Köln,Köln,972.11,0,12.9,2.9,12,PO-2026-00182,call before delivery
183,152,2025-12-18,2025-12-31,2025-12-30,shipped,phone,normal,EUR,invoice,MUC2,Köln,Köln,725.89,0,12.9,0,1,PO-2024-00183,
184,249,2024-01-19,2024-01-29,2024-01-27,delivered,phone,normal,EUR,paypal,BER3,Stuttgart,Stuttgart,1540.48,0,12.9,2.9,4,PO-2025-00184,
185,155,2025-01-07,2025-01-09,2025-01-08,shipped,web,normal,EUR,sepa,MUC2,Leipzig,Leipzig,705.85,40,4.9,1.5,5,,
186,145,2025-05-18,2025-05-25,2025-05-23,delivered,partner,high,EUR,sepa,MUC2,Leipzig,Leipzig,2041.84,0,0,0,5,PO-2024-00186,
187,66,2024-02-12,2024-02-15,2024-02-15,delivered,edi,high,EUR,paypal,MUC2,Stuttgart,Stuttgart,1847.98,0,4.9,2.9,9,PO-2025-00187,
188,320,2025-12-29,2026-01-10,2026-01-10,shipped,store,normal,CHF,paypal,HH1,Hamburg,Hamburg,976.91,25,7.9,2.9,2,PO-2026-00188,
189,329,2024-03-03,2024-03-07,2024-03-04,delivered,edi,rush,USD,paypal,BER3,Berlin,Berlin,2024.9,40,12.9,0,8,PO-2024-00189,
190,125,2025-08-29,2025-09-03,2025-09-01,delivered,partner,normal,EUR,card,HH1,Frankfurt,Frankfurt,2945.42,80,7.9,1.5,2,PO-2025-00190,
191,162,2024-05-16,2024-05-18,2024-05-16,shipped,edi,high,EUR,invoice,CGN1,Leipzig,Leipzig,2103.29,0,4.9,0,9,PO-2026-00191,call before delivery
192,32,2025-10-02,2025-10-08,2025-10-08,delivered,edi,normal,CHF,sepa,MUC2,München,München,4191.0,0,7.9,0,10,PO-2024-00192,call before delivery
193,233,2024-06-08,2024-06-17,2024-06-17,delivered,store,normal,CHF,card,MUC2,Frankfurt,Frankfurt,661.78,40,7.9,0,2,PO-2025-00193,
194,11,2024-11-13,2024-11-17,2024-11-17,shipped,store,normal,CHF,paypal,HH1,Frankfurt,Frankfurt,2049.82,40,4.9,0,10,PO-2026-00194,
195,224,2025-01-28,2025-02-11,,open,web,high,EUR,prepay,HH1,Leipzig,Leipzig,1287.45,0,4.9,0,3,PO-2024-00195,
196,200,2026-05-23,2026-05-29,2026-05-27,delivered,store,normal,EUR,invoice,CGN1,Stuttgart,Stuttgart,269.39,80,12.9,0,12,PO-2025-00196,
197,173,2024-04-15,2024-04-17,2024-04-16,delivered,store,rush,EUR,sepa,CGN1,Frankfurt,Frankfurt,2466.21,0,0,0,12,,leave at gate
198,62,2025-05-18,2025-05-21,2025-05-19,shipped,web,high,EUR,invoice,MUC2,Stuttgart,Stuttgart,2345.66,0,7.9,1.5,4,PO-2024-00198,
199,81,2026-07-03,2026-07-09,2026-07-06,delivered,partner,high,EUR,invoice,MUC2,Köln,Köln,2867.18,15,7.9,0,9,PO-2025-00199,
200,278,2026-04-14,2026-04-21,,open,phone,normal,CHF,sepa,CGN1,Leipzig,Leipzig,2949.5,15,4.9,0,11,PO-2026-00200,leave at gate
201,194,2024-05-21,2024-05-31,2024-05-28,delivered,edi,rush,USD,prepay,MUC2,Berlin,Berlin,2188.35,0,12.9,2.9,12,,leave at gate
202,126,2025-12-20,2025-12-30,2025-12-27,shipped,phone,normal,EUR,sepa,CGN1,Leipzig,Leipzig,2545.7,0,0,1.5,1,,
203,78,2026-05-05,2026-05-10,2026-05-10,delivered,phone,normal,EUR,paypal,HH1,Stuttgart,Stuttgart,1443.72,40,4.9,0,8,PO-2026-00203,
204,339,2024-03-16,2024-03-23,2024-03-22,delivered,web,normal,EUR,invoice,BER3,Frankfurt,Frankfurt,806.68,0,0,0,5,PO-2024-00204,
205,175,2025-04-26,2025-04-30,2025-04-30,delivered,web,normal,USD,card,HH1,Stuttgart,Stuttgart,3765.77,0,7.9,0,5,PO-2025-00205,leave at gate
206,149,2026-07-30,2026-08-05,2026-08-05,delivered,edi,rush,EUR,card,BER3,Stuttgart,Stuttgart,1621.0,0,12.9,0,12,PO-2026-00206,
207,326,2025-09-11,2025-09-23,2025-09-20,delivered,store,normal,EUR,sepa,BER3,Stuttgart,Stuttgart,2861.44,80,12.9,1.5,9,PO-2024-00207,
208,196,2024-01-29,2024-02-09,2024-02-09,shipped,partner,normal,USD,card,HH1,Stuttgart,Stuttgart,1296.02,0,0,0,10,PO-2025-00208,
209,281,2024-02-16,2024-03-01,,open,partner,rush,USD,card,CGN1,Köln,Köln,344.14,15,0,1.5,4,,
210,53,2024-12-05,2024-12-16,2024-12-13,delivered,store,normal,EUR,card,MUC2,Berlin,Berlin,4961.79,0,4.9,0,9,PO-2024-00210,
211,132,2026-06-24,2026-07-03,2026-07-02,shipped,partner,high,EUR,prepay,BER3,Berlin,Berlin,2708.55,0,4.9,1.5,6,,leave at gate
212,41,2024-06-05,2024-06-19,2024-06-17,delivered,edi,normal,CHF,invoice,BER3,Stuttgart,Stuttgart,2542.16,0,0,0,7,,
213,317,2024-07-05,2024-07-11,2024-07-08,delivered,phone,normal,USD,paypal,HH1,Berlin,Berlin,2262.4,80,7.9,2.9,6,PO-2024-00213,leave at gate
214,71,2025-03-27,2025-04-08,2025-04-05,delivered,edi,rush,EUR,invoice,HH1,Hamburg,Hamburg,1920.59,25,7.9,0,2,PO-2025-00214,
215,57,2024-10-24,2024-11-02,2024-11-02,delivered,partner,rush,CHF,prepay,BER3,Frankfurt,Frankfurt,2755.41,0,4.9,2.9,8,PO-2026-00215,
216,234,2026-02-25,2026-03-08,2026-03-05,delivered,phone,rush,EUR,sepa,BER3,Berlin,Berlin,883.8,0,7.9,1.5,1,PO-2024-00216,leave at gate
217,123,2024-11-23,2024-12-07,2024-12-04,delivered,store,normal,EUR,card,HH1,München,Leipzig,2485.88,40,0,1.5,1,PO-2025-00217,call before delivery
218,45,2024-05-25,2024-06-04,,open,phone,high,EUR,invoice,HH1,Berlin,Berlin,1334.4,15,12.9,2.9,12,PO-2026-00218,call before delivery
219,206,2025-03-05,2025-03-18,2025-03-15,delivered,web,normal,EUR,prepay,MUC2,München,München,2469.46,0,12.9,1.5,11,,call before delivery
220,220,2024-03-16,2024-03-25,2024-03-24,delivered,store,normal,EUR,card,MUC2,Leipzig,Leipzig,1913.0,40,7.9,0,11,PO-2025-00220,
221,124,2024-12-22,2024-12-24,2024-12-22,shipped,partner,normal,CHF,paypal,BER3,München,München,2306.68,0,7.9,1.5,1,PO-2026-00221,leave at gate
222,196,2024-04-26,2024-05-06,2024-05-03,delivered,store,high,CHF,sepa,HH1,Stuttgart,Frankfurt,3020.62,25,4.9,0,10,,
223,241,2024-04-16,2024-04-28,2024-04-26,delivered,store,normal,EUR,paypal,BER3,Berlin,Berlin,967.25,0,12.9,0,8,,call before delivery
224,271,2025-02-26,2025-03-12,2025-03-11,delivered,edi,high,EUR,sepa,CGN1,München,München,910.74,40,0,1.5,1,,leave at gate
225,3,2026-07-10,2026-07-20,2026-07-18,delivered,partner,normal,USD,paypal,MUC2,Berlin,Berlin,1057.45,0,4.9,1.5,4,PO-2024-00225,leave at gate
226,336,2025-03-15,2025-03-25,2025-03-24,shipped,store,normal,EUR,card,HH1,Köln,Köln,298.04,0,12.9,1.5,5,,call before delivery
227,86,2024-11-26,2024-11-28,2024-11-28,shipped,edi,rush,EUR,card,BER3,Stuttgart,Stuttgart,1760.29,40,0,0,7,,
228,127,2024-10-31,2024-11-06,2024-11-06,shipped,phone,normal,USD,invoice,HH1,Berlin,Berlin,1983.76,40,7.9,0,7,,
229,152,2026-07-05,2026-07-08,2026-07-05,shipped,web,rush,EUR,paypal,HH1,Köln,Köln,872.67,25,4.9,2.9,1,PO-2025-00229,call before delivery
230,263,2026-04-07,2026-04-14,2026-04-12,shipped,store,normal,EUR,prepay,CGN1,Leipzig,München,5026.58,0,0,0,10,,
231,83,2024-08-09,2024-08-13,2024-08-12,delivered,web,normal,EUR,sepa,BER3,München,München,2224.85,0,0,1.5,11,PO-2024-00231,call before delivery
232,288,2025-03-22,2025-03-27,2025-03-25,delivered,store,normal,USD,prepay,CGN1,Stuttgart,Stuttgart,1249.86,0,7.9,0,7,PO-2025-00232,leave at gate
233,260,2025-03-09,2025-03-17,2025-03-16,delivered,edi,high,EUR,invoice,BER3,München,München,1037.79,25,0,2.9,12,PO-2026-00233,call before delivery
234,172,2025-09-10,2025-09-13,2025-09-12,delivered,partner,rush,EUR,sepa,MUC2,Hamburg,Hamburg,2086.44,25,12.9,0,8,,call before delivery
235,184,2024-05-05,2024-05-16,,open,partner,normal,USD,invoice,BER3,Berlin,Berlin,2680.03,25,4.9,2.9,6,PO-2025-00235,
236,162,2026-01-03,2026-01-10,2026-01-08,delivered,phone,normal,EUR,paypal,BER3,Leipzig,Leipzig,1942.53,0,12.9,2.9,9,PO-2026-00236,
237,94,2025-09-07,2025-09-19,2025-09-19,delivered,store,high,EUR,paypal,HH1,Köln,Stuttgart,2204.84,0,7.9,0,8,PO-2024-00237,
238,97,2024-07-31,2024-08-10,2024-08-08,delivered,store,normal,CHF,sepa,BER3,Stuttgart,Stuttgart,1417.16,25,12.9,0,6,,
239,56,2024-01-30,2024-02-12,2024-02-09,shipped,phone,normal,EUR,card,CGN1,Stuttgart,Stuttgart,2762.43,0,0,1.5,3,PO-2026-00239,
240,28,2024-09-22,2024-09-28,2024-09-26,delivered,edi,rush,EUR,card,MUC2,Leipzig,Leipzig,2060.46,0,7.9,0,2,PO-2024-00240,call before delivery
241,341,2026-06-28,2026-07-09,2026-07-06,delivered,store,high,EUR,paypal,MUC2,München,München,1546.12,80,0,0,9,,
242,138,2025-11-06,2025-11-08,2025-11-07,delivered,web,normal,CHF,paypal,MUC2,Berlin,Berlin,2162.68,0,0,2.9,1,PO-2026-00242,call before delivery
243,183,2025-12-26,2026-01-02,2025-12-30,delivered,store,normal,CHF,card,HH1,München,München,1270.87,0,4.9,0,5,PO-2024-00243,call before delivery
244,336,2025-10-25,2025-10-27,2025-10-24,shipped,phone,high,EUR,paypal,BER3,Köln,Köln,888.0,0,0,0,5,PO-2025-00244,
245,121,2024-06-03,2024-06-09,2024-06-07,delivered,web,normal,CHF,paypal,MUC2,Köln,Köln,3417.15,25,0,2.9,11,PO-2026-00245,call before delivery
246,287,2025-06-15,2025-06-18,2025-06-18,delivered,web,high,EUR,invoice,HH1,Frankfurt,Frankfurt,2135.02,0,0,0,2,,leave at gate
247,55,2024-08-13,2024-08-17,2024-08-16,delivered,partner,high,USD,sepa,HH1,Frankfurt,Frankfurt,1589.36,15,12.9,0,4,PO-2025-00247,leave at gate
248,136,2024-06-23,2024-06-27,2024-06-27,delivered,store,rush,EUR,invoice,MUC2,Hamburg,Hamburg,2027.77,0,7.9,2.9,2,PO-2026-00248,
249,276,2025-08-20,2025-08-22,,open,edi,high,EUR,prepay,MUC2,Hamburg,Hamburg,2256.0,80,0,0,11,,
250,196,2025-04-08,2025-04-15,2025-04-12,delivered,web,high,EUR,sepa,BER3,Stuttgart,Stuttgart,1766.3,15,12.9,1.5,10,,
251,241,2026-05-26,2026-05-31,2026-05-28,shipped,partner,normal,EUR,card,BER3,Berlin,Berlin,2773.86,25,12.9,0,5,,leave at gate
252,305,2024-06-28,2024-07-04,2024-07-02,shipped,phone,normal,USD,prepay,CGN1,Frankfurt,Frankfurt,1364.8,25,12.9,2.9,12,PO-2024-00252,leave at gate
253,,2024-10-22,2024-11-01,2024-10-30,shipped,edi,normal,EUR,paypal,CGN1,Frankfurt,Frankfurt,1325.37,0,12.9,0,1,PO-2025-00253,leave at gate
254,161,2024-10-30,2024-11-11,2024-11-11,shipped,web,high,EUR,sepa,CGN1,München,München,3222.76,0,12.9,1.5,10,PO-2026-00254,
255,156,2024-05-26,2024-05-28,,cancelled,store,high,EUR,paypal,BER3,Berlin,Berlin,2493.95,0,7.9,0,1,,call before delivery
256,350,2024-11-14,2024-11-20,2024-11-19,shipped,store,normal,EUR,sepa,HH1,Frankfurt,Frankfurt,751.2,25,4.9,0,1,,leave at gate
257,223,2026-03-12,2026-03-22,2026-03-20,delivered,store,high,CHF,paypal,BER3,Leipzig,Berlin,2436.29,0,12.9,1.5,7,PO-2026-00257,
258,246,2024-03-31,2024-04-04,2024-04-02,delivered,web,rush,EUR,paypal,HH1,Köln,Köln,1806.25,15,4.9,1.5,8,,leave at gate
259,46,2024-02-26,2024-03-03,2024-02-29,shipped,partner,normal,EUR,prepay,HH1,Berlin,Berlin,1528.64,0,7.9,0,6,PO-2025-00259,leave at gate
260,84,2024-11-04,2024-11-07,2024-11-07,delivered,web,normal,USD,invoice,HH1,Stuttgart,Stuttgart,4125.03,0,12.9,0,3,PO-2026-00260,
261,259,2025-02-04,2025-02-09,,open,edi,high,USD,paypal,HH1,Berlin,Berlin,878.74,40,12.9,0,4,,
262,137,2024-06-23,2024-06-29,2024-06-27,delivered,web,rush,EUR,sepa,BER3,Köln,Köln,961.48,0,12.9,2.9,3,,leave at gate
263,248,2024-05-31,2024-06-02,,open,edi,rush,EUR,sepa,MUC2,Frankfurt,Frankfurt,2469.88,40,0,1.5,1,,call before delivery
264,113,2024-07-02,2024-07-12,2024-07-12,delivered,phone,normal,EUR,prepay,CGN1,Hamburg,Hamburg,2326.56,0,7.9,2.9,3,PO-2024-00264,call before delivery
265,37,2026-07-27,2026-07-31,2026-07-29,delivered,edi,high,USD,prepay,BER3,Berlin,Berlin,566.39,80,4.9,1.5,6,PO-2025-00265,
266,58,2025-05-26,2025-05-30,2025-05-27,delivered,store,normal,EUR,prepay,CGN1,Frankfurt,Frankfurt,954.13,0,4.9,0,1,,
267,999999,2025-09-13,2025-09-26,2025-09-23,delivered,store,normal,USD,prepay,MUC2,Stuttgart,Stuttgart,1816.32,0,7.9,0,7,PO-2024-00267,call before delivery
268,87,2025-03-20,2025-04-01,2025-04-01,delivered,phone,normal,EUR,invoice,CGN1,Frankfurt,Frankfurt,2118.78,0,0,0,11,,
269,306,2025-05-23,2025-06-03,2025-06-02,shipped,web,rush,CHF,paypal,HH1,Köln,Köln,3363.56,80,7.9,1.5,8,PO-2026-00269,call before delivery
270,290,2024-08-24,2024-08-30,,open,store,high,EUR,card,CGN1,Berlin,Berlin,418.13,0,4.9,1.5,12,,call before delivery
271,32,2025-07-13,2025-07-15,2025-07-13,delivered,store,high,EUR,sepa,HH1,München,München,1705.85,80,7.9,0,10,PO-2025-00271,call before delivery
272,34,2024-08-29,2024-09-06,2024-09-06,delivered,edi,rush,EUR,sepa,HH1,Frankfurt,Frankfurt,1394.5,0,7.9,0,4,PO-2026-00272,
273,251,2025-05-04,2025-05-06,2025-05-05,delivered,edi,rush,EUR,prepay,BER3,Köln,Köln,1590.95,0,0,0,7,,leave at gate
274,320,2024-05-21,2024-05-28,2024-05-25,shipped,web,normal,EUR,invoice,HH1,Hamburg,Hamburg,1465.79,25,7.9,0,2,,
275,8,2026-06-13,2026-06-22,2026-06-21,delivered,partner,normal,EUR,sepa,MUC2,Leipzig,München,4398.64,0,0,0,8,,leave at gate
276,42,2024-03-19,2024-03-28,2024-03-26,shipped,partner,high,EUR,prepay,CGN1,Stuttgart,Stuttgart,2364.73,80,7.9,0,7,PO-2024-00276,
277,202,2024-12-27,2025-01-06,,cancelled,phone,high,USD,card,HH1,Köln,Köln,2940.17,0,4.9,0,2,,
278,148,2024-12-23,2024-12-25,2024-12-23,delivered,partner,rush,EUR,invoice,HH1,Köln,Köln,4141.91,0,0,2.9,3,,leave at gate
279,198,2024-07-15,2024-07-25,2024-07-25,delivered,partner,normal,USD,sepa,HH1,Berlin,Frankfurt,1450.87,40,4.9,2.9,4,,call before delivery
280,347,2024-08-09,2024-08-23,2024-08-23,delivered,edi,rush,EUR,prepay,BER3,Berlin,Berlin,1434.37,40,12.9,0,1,,call before delivery
281,226,2025-04-23,2025-05-07,2025-05-05,delivered,web,normal,USD,sepa,CGN1,Leipzig,Leipzig,2941.91,0,0,1.5,9,PO-2026-00281,call before delivery
282,144,2026-03-12,2026-03-23,2026-03-21,delivered,partner,normal,CHF,paypal,HH1,Köln,Köln,2289.18,0,0,1.5,4,PO-2024-00282,call before delivery
283,323,2024-08-11,2024-08-14,2024-08-11,delivered,phone,high,EUR,sepa,BER3,Leipzig,Leipzig,2122.54,0,7.9,1.5,9,,
284,27,2024-08-26,2024-09-05,2024-09-04,shipped,web,high,EUR,invoice,CGN1,Köln,Köln,1732.11,80,7.9,0,10,PO-2026-00284,
285,42,2025-06-03,2025-06-14,2025-06-12,delivered,store,normal,CHF,sepa,MUC2,Stuttgart,Stuttgart,2305.37,0,4.9,1.5,7,,call before delivery
286,239,2026-07-07,2026-07-14,2026-07-14,delivered,partner,normal,USD,invoice,HH1,Hamburg,Hamburg,1881.75,15,0,0,3,,call before delivery
287,224,2026-04-30,2026-05-03,2026-05-02,delivered,edi,rush,USD,invoice,HH1,Leipzig,Leipzig,1355.53,0,12.9,0,3,,leave at gate
288,108,2026-05-06,2026-05-11,2026-05-08,delivered,partner,normal,EUR,paypal,BER3,Hamburg,Hamburg,1609.34,25,4.9,1.5,1,PO-2024-00288,
289,281,2025-09-11,2025-09-25,2025-09-22,shipped,edi,normal,USD,sepa,CGN1,Köln,Köln,1737.9,0,4.9,0,4,PO-2025-00289,leave at gate
290,80,2025-08-12,2025-08-14,2025-08-13,delivered,web,rush,EUR,prepay,BER3,Frankfurt,Frankfurt,1762.42,0,4.9,2.9,8,PO-2026-00290,
291,13,2025-12-07,2025-12-11,2025-12-08,shipped,edi,normal,EUR,invoice,CGN1,Köln,Köln,1226.24,40,12.9,1.5,2,,
292,25,2024-03-16,2024-03-29,2024-03-26,delivered,partner,rush,EUR,card,HH1,Berlin,Berlin,1074.75,80,12.9,2.9,12,PO-2025-00292,call before delivery
293,266,2025-01-23,2025-01-29,2025-01-26,delivered,partner,normal,USD,prepay,BER3,München,München,1017.2,15,0,0,1,PO-2026-00293,
294,22,2026-04-13,2026-04-24,,cancelled,edi,high,EUR,sepa,CGN1,Köln,Köln,2062.14,0,12.9,1.5,4,PO-2024-00294,leave at gate
295,93,2024-10-22,2024-10-26,2024-10-26,delivered,phone,normal,EUR,prepay,HH1,Stuttgart,Stuttgart,2161.94,0,4.9,1.5,8,PO-2025-00295,
296,29,2024-07-08,2024-07-17,2024-07-15,shipped,web,normal,CHF,paypal,BER3,Stuttgart,Stuttgart,1567.37,40,12.9,0,3,,call before delivery
297,64,2024-12-28,2025-01-01,2024-12-30,delivered,partner,rush,USD,invoice,CGN1,Köln,Hamburg,4479.91,0,0,1.5,8,PO-2024-00297,call before delivery
298,324,2025-11-07,2025-11-18,2025-11-15,delivered,phone,normal,EUR,paypal,MUC2,Leipzig,Leipzig,611.83,0,4.9,0,8,PO-2025-00298,leave at gate
299,111,2025-10-12,2025-10-15,2025-10-12,delivered,edi,normal,EUR,invoice,BER3,Köln,Köln,1569.95,0,0,2.9,2,,
300,281,2025-06-27,2025-07-09,2025-07-06,delivered,store,rush,USD,sepa,BER3,Köln,Köln,2558.0,15,4.9,1.5,4,PO-2024-00300,call before delivery
301,260,2024-11-29,2024-12-11,2024-12-11,shipped,partner,rush,EUR,paypal,BER3,München,München,1604.14,0,12.9,1.5,12,,
302,294,2024-08-08,2024-08-20,2024-08-18,delivered,store,rush,CHF,paypal,BER3,Köln,Köln,3735.52,0,7.9,1.5,4,PO-2026-00302,leave at gate
303,200,2025-10-13,2025-10-23,2025-10-22,delivered,web,high,EUR,prepay,HH1,Stuttgart,Hamburg,1808.97,40,4.9,0,12,,
304,194,2026-07-23,2026-07-30,2026-07-29,delivered,phone,rush,EUR,sepa,MUC2,Berlin,Köln,1439.18,0,0,0,12,PO-2025-00304,
305,19,2026-05-15,2026-05-17,,open,phone,high,EUR,invoice,MUC2,Hamburg,Hamburg,3041.08,0,12.9,2.9,11,,
306,68,2026-04-12,2026-04-15,2026-04-15,delivered,edi,rush,EUR,invoice,MUC2,Stuttgart,Stuttgart,2041.31,0,7.9,0,8,,leave at gate
307,183,2026-03-14,2026-03-23,2026-03-22,delivered,web,high,USD,paypal,BER3,München,München,2520.56,0,7.9,1.5,5,PO-2025-00307,leave at gate
308,281,2024-10-18,2024-10-27,2024-10-24,delivered,partner,normal,CHF,card,HH1,Köln,Köln,4410.74,0,12.9,0,4,PO-2026-00308,call before delivery
309,59,2025-10-20,2025-10-25,2025-10-22,delivered,edi,normal,EUR,card,BER3,Frankfurt,Frankfurt,4686.36,0,0,0,10,PO-2024-00309,
310,261,2024-05-09,2024-05-22,2024-05-19,delivered,web,high,EUR,prepay,BER3,Frankfurt,Frankfurt,1056.94,0,0,1.5,4,PO-2025-00310,
311,281,2025-06-10,2025-06-23,2025-06-23,delivered,store,normal,EUR,card,HH1,Köln,Köln,3367.55,0,0,2.9,4,PO-2026-00311,
312,210,2024-09-10,2024-09-18,2024-09-18,shipped,partner,normal,CHF,sepa,CGN1,Leipzig,Leipzig,3193.33,80,4.9,2.9,4,,call before delivery
313,90,2024-05-24,2024-06-02,2024-06-01,shipped,partner,normal,EUR,prepay,BER3,Leipzig,Leipzig,951.1,25,7.9,2.9,7,PO-2025-00313,
314,3,2024-11-15,2024-11-18,2024-11-18,delivered,edi,rush,USD,card,HH1,Berlin,Berlin,2339.19,0,12.9,1.5,4,,
315,8,2024-07-16,2024-07-27,2024-07-24,shipped,partner,normal,EUR,prepay,MUC2,Leipzig,Leipzig,1727.18,40,7.9,1.5,8,PO-2024-00315,
316,56,2024-05-09,2024-05-23,2024-05-20,delivered,phone,normal,EUR,card,MUC2,Stuttgart,Stuttgart,2191.92,40,7.9,1.5,3,,
317,277,2026-06-14,2026-06-22,,open,store,high,EUR,prepay,HH1,Stuttgart,Stuttgart,1821.65,0,4.9,2.9,12,PO-2026-00317,leave at gate
318,209,2024-11-15,2024-11-27,2024-11-25,delivered,phone,rush,USD,paypal,BER3,Berlin,Berlin,3715.42,0,4.9,0,11,PO-2024-00318,
319,999999,2025-10-29,2025-11-11,2025-11-08,delivered,phone,normal,CHF,sepa,MUC2,München,Hamburg,2394.04,25,12.9,1.5,8,PO-2025-00319,call before delivery
320,3,2025-08-23,2025-09-03,2025-09-01,delivered,web,high,CHF,paypal,HH1,Berlin,Leipzig,2032.7,25,7.9,0,4,PO-2026-00320,
321,16,2026-06-02,2026-06-11,2026-06-11,delivered,web,high,EUR,prepay,MUC2,Berlin,Berlin,1993.84,80,12.9,0,4,PO-2024-00321,
322,66,2024-02-27,2024-03-03,2024-03-03,delivered,partner,high,EUR,prepay,CGN1,Stuttgart,Stuttgart,1090.61,25,0,1.5,9,,leave at gate
323,34,2024-03-07,2024-03-11,2024-03-08,shipped,web,high,USD,card,BER3,Frankfurt,Frankfurt,3305.15,0,7.9,0,4,,
324,327,2024-12-25,2024-12-28,2024-12-28,shipped,phone,normal,EUR,sepa,HH1,Hamburg,Hamburg,3750.07,0,12.9,0,3,,
325,269,2024-03-24,2024-03-30,2024-03-30,delivered,store,high,EUR,sepa,MUC2,Frankfurt,Frankfurt,3666.21,15,4.9,0,7,PO-2025-00325,
326,114,2024-06-30,2024-07-09,,cancelled,partner,high,EUR,prepay,BER3,Frankfurt,Frankfurt,1530.09,80,7.9,0,6,,
327,319,2024-07-16,2024-07-21,2024-07-19,shipped,edi,high,EUR,prepay,MUC2,München,München,3486.26,40,7.9,1.5,9,PO-2024-00327,
328,300,2025-11-05,2025-11-16,2025-11-13,delivered,edi,normal,EUR,invoice,CGN1,Berlin,Hamburg,1576.53,80,7.9,1.5,3,PO-2025-00328,leave at gate
329,55,2024-07-10,2024-07-19,2024-07-16,delivered,edi,rush,CHF,paypal,MUC2,Frankfurt,Frankfurt,1713.03,80,4.9,0,4,PO-2026-00329,call before delivery
330,236,2024-11-03,2024-11-11,,open,partner,rush,USD,invoice,MUC2,Frankfurt,Frankfurt,2025.79,0,0,2.9,2,,
331,331,2026-02-08,2026-02-22,2026-02-21,shipped,partner,rush,CHF,card,BER3,Frankfurt,Frankfurt,642.22,0,0,1.5,8,PO-2025-00331,
332,44,2024-07-08,2024-07-20,2024-07-18,shipped,web,rush,EUR,sepa,HH1,Berlin,Berlin,2050.76,0,4.9,0,5,,
333,223,2026-05-01,2026-05-08,2026-05-07,delivered,store,high,EUR,paypal,BER3,Leipzig,Leipzig,1087.52,0,12.9,0,7,PO-2024-00333,
334,99,2026-02-25,2026-03-09,2026-03-08,shipped,phone,rush,EUR,invoice,MUC2,Berlin,Berlin,1253.3,0,12.9,0,12,PO-2025-00334,leave at gate
335,248,2024-06-03,2024-06-11,2024-06-10,shipped,phone,rush,USD,invoice,BER3,Frankfurt,Frankfurt,387.51,80,0,1.5,1,PO-2026-00335,
336,238,2026-04-02,2026-04-04,2026-04-01,delivered,store,rush,EUR,sepa,BER3,München,München,2273.14,0,12.9,2.9,9,,leave at gate
337,276,2025-12-30,2026-01-07,2026-01-04,delivered,web,normal,EUR,sepa,CGN1,Hamburg,Hamburg,3656.16,25,0,0,11,,leave at gate
338,271,2024-10-15,2024-10-26,,open,partner,high,CHF,sepa,CGN1,München,München,2931.07,80,7.9,0,1,PO-2026-00338,call before delivery
339,211,2025-03-03,2025-03-16,,open,web,rush,EUR,card,HH1,Stuttgart,Stuttgart,1334.2,0,0,1.5,1,PO-2024-00339,
340,251,2026-07-03,2026-07-06,2026-07-04,shipped,partner,normal,EUR,prepay,HH1,Köln,Köln,2194.82,0,12.9,0,12,PO-2025-00340,call before delivery
341,12,2024-07-07,2024-07-21,,cancelled,phone,high,EUR,prepay,MUC2,Hamburg,Hamburg,1593.63,0,12.9,0,6,PO-2026-00341,leave at gate
342,254,2024-10-08,2024-10-12,2024-10-10,delivered,partner,normal,CHF,card,HH1,München,München,1037.56,15,0,2.9,2,,call before delivery
