zeit_id,prj_nr,ma_nr,tag,std,stdsatz,betrag,fakt_kz
2018,97,35,2025-06-12,8.0,89.0,712.0,true
2019,97,8,2025-05-16,1.0,161.0,161.0,false
2020,97,35,2025-05-26,1.0,89.0,89.0,true
2021,97,8,2025-03-22,4.0,161.0,644.0,true
2022,97,8,2025-03-22,1.0,161.0,161.0,true
2023,97,35,2025-05-25,2.5,89.0,222.5,true
2024,97,35,2025-05-21,8.0,89.0,712.0,true
2025,98,27,2025-01-22,1.0,125.0,125.0,true
2026,98,72,2025-05-21,1.0,137.0,137.0,true
2027,98,29,2025-05-04,8.0,149.0,1192.0,false
2028,98,72,2025-06-06,8.0,137.0,1096.0,true
2029,98,72,2025-05-14,2.5,137.0,342.5,true
2030,98,72,2025-05-12,8.0,137.0,1096.0,false
2031,98,72,2025-06-20,2.5,137.0,342.5,true
2032,98,27,2025-01-25,8.0,125.0,1000.0,false
2033,98,72,2025-01-23,2.5,137.0,342.5,true
2034,98,27,2025-07-18,8.0,125.0,1000.0,false
2035,98,72,2025-06-13,8.0,137.0,1096.0,true
2036,98,29,2025-04-19,1.0,149.0,149.0,false
2037,98,27,2025-05-25,4.0,125.0,500.0,true
2038,98,27,2025-01-16,1.0,125.0,125.0,true
2039,98,29,2025-06-15,8.0,149.0,1192.0,true
2040,98,29,2025-07-12,2.5,149.0,372.5,true
2041,98,29,2025-01-12,8.0,149.0,1192.0,true
2042,98,29,2025-06-11,4.0,149.0,596.0,true
2043,98,29,2025-06-03,8.0,149.0,1192.0,false
2044,98,72,2025-01-21,8.0,137.0,1096.0,false
2045,98,27,2025-01-18,4.0,125.0,500.0,true
2046,98,72,2025-04-29,4.0,137.0,548.0,true
2047,98,72,2025-07-14,4.0,137.0,548.0,true
2048,98,27,2025-07-01,1.0,125.0,125.0,false
2049,98,72,2025-04-11,1.0,137.0,137.0,true
2050,98,72,2025-06-01,2.5,137.0,342.5,true
2051,98,27,2025-03-21,4.0,125.0,500.0,false
2052,99,74,2025-02-18,4.0,161.0,644.0,true
2053,99,74,2025-03-23,8.0,161.0,1288.0,false
2054,99,7,2025-03-17,1.0,149.0,149.0,true
2055,99,7,2025-02-20,2.5,149.0,372.5,true
2056,99,74,2025-06-21,8.0,161.0,1288.0,true
2057,99,46,2025-02-14,1.0,89.0,89.0,true
2058,99,74,2025-05-26,4.0,161.0,644.0,true
2059,99,74,2025-03-27,4.0,161.0,644.0,true
2060,99,7,2025-06-18,4.0,149.0,596.0,true
2061,99,74,2025-01-06,8.0,161.0,1288.0,true
2062,99,46,2025-07-06,8.0,89.0,712.0,true
2063,99,46,2025-05-07,2.5,89.0,222.5,true
2064,99,7,2025-01-27,8.0,149.0,1192.0,true
2065,99,46,2025-04-09,4.0,89.0,356.0,true
2066,99,46,2025-05-23,4.0,89.0,356.0,true
2067,99,7,2025-04-11,1.0,149.0,149.0,false
2068,99,7,2025-04-28,1.0,149.0,149.0,true
2069,99,46,2025-02-14,2.5,89.0,222.5,true
2070,99,7,2025-04-12,8.0,149.0,1192.0,true
2071,99,46,2025-04-17,2.5,89.0,222.5,true
2072,99,74,2025-06-08,1.0,161.0,161.0,true
2073,100,22,2025-03-09,1.0,65.0,65.0,true
2074,100,22,2025-04-13,1.0,65.0,65.0,true
2075,100,22,2025-02-14,2.5,65.0,162.5,true
2076,100,30,2025-01-08,2.5,161.0,402.5,true
2077,100,30,2025-03-31,8.0,161.0,1288.0,false
2078,100,66,2025-04-13,1.0,65.0,65.0,true
2079,100,22,2025-05-03,1.0,65.0,65.0,true
2080,100,30,2025-05-07,8.0,161.0,1288.0,true
2081,100,22,2025-07-14,4.0,65.0,260.0,true
2082,100,66,2025-05-17,1.0,65.0,65.0,true
2083,100,66,2025-03-16,8.0,65.0,520.0,true
2084,100,22,2025-01-10,1.0,65.0,65.0,true
2085,100,30,2025-05-01,1.0,161.0,161.0,true
2086,100,22,2025-01-03,8.0,65.0,520.0,false
2087,100,30,2025-07-20,2.5,161.0,402.5,true
2088,100,66,2025-03-04,2.5,65.0,162.5,true
2089,100,30,2025-05-27,2.5,161.0,402.5,true
2090,100,22,2025-06-01,4.0,65.0,260.0,true
2091,101,36,2025-03-06,1.0,101.0,101.0,true
2092,101,36,2025-05-25,2.5,101.0,252.5,true
2093,101,36,2025-02-02,2.5,101.0,252.5,true
2094,101,58,2025-01-26,2.5,101.0,252.5,true
2095,101,58,2025-03-19,8.0,101.0,808.0,false
2096,101,36,2025-07-11,1.0,101.0,101.0,true
2097,101,58,2025-05-15,2.5,101.0,252.5,true
2098,101,36,2025-06-11,1.0,101.0,101.0,true
2099,101,36,2025-04-24,4.0,101.0,404.0,true
2100,101,36,2025-02-28,2.5,101.0,252.5,true
2101,101,36,2025-05-31,4.0,101.0,404.0,true
2102,101,36,2025-06-12,4.0,101.0,404.0,false
2103,101,58,2025-06-09,1.0,101.0,101.0,true
2104,101,78,2025-04-15,4.0,77.0,308.0,true
2105,101,36,2025-06-23,4.0,101.0,404.0,true
2106,101,58,2025-02-22,1.0,101.0,101.0,false
2107,101,36,2025-05-26,1.0,101.0,101.0,true
2108,101,78,2025-06-11,1.0,77.0,77.0,true
2109,101,58,2025-04-13,1.0,101.0,101.0,true
2110,101,36,2025-05-21,4.0,101.0,404.0,true
2111,101,58,2025-04-11,8.0,101.0,808.0,true
2112,102,40,2025-07-03,4.0,149.0,596.0,true
2113,102,47,2025-03-03,8.0,101.0,808.0,true
2114,102,10,2025-06-21,1.0,185.0,185.0,true
2115,102,10,2025-05-06,1.0,185.0,185.0,false
2116,102,40,2025-02-28,4.0,149.0,596.0,true
2117,102,10,2025-04-10,1.0,185.0,185.0,true
2118,102,36,2025-02-27,2.5,101.0,252.5,true
2119,102,40,2025-01-27,8.0,149.0,1192.0,true
2120,102,40,2025-01-20,2.5,149.0,372.5,true
2121,102,47,2025-05-23,1.0,101.0,101.0,true
2122,102,36,2025-01-09,8.0,101.0,808.0,true
2123,102,40,2025-03-13,8.0,149.0,1192.0,true
2124,102,36,2025-06-08,4.0,101.0,404.0,true
2125,102,47,2025-02-09,2.5,101.0,252.5,true
2126,102,47,2025-02-27,1.0,101.0,101.0,true
2127,102,40,2025-02-27,2.5,149.0,372.5,true
2128,102,36,2025-03-24,4.0,101.0,404.0,true
2129,102,47,2025-06-20,8.0,101.0,808.0,true
2130,102,40,2025-01-06,1.0,149.0,149.0,true
2131,102,47,2025-04-19,1.0,101.0,101.0,true
2132,102,47,2025-04-15,1.0,101.0,101.0,true
2133,102,47,2025-01-03,2.5,101.0,252.5,true
2134,102,40,2025-01-28,2.5,149.0,372.5,true
2135,103,55,2025-01-04,4.0,65.0,260.0,false
2136,103,1,2025-07-20,8.0,77.0,616.0,true
2137,103,1,2025-05-02,1.0,77.0,77.0,false
2138,103,71,2025-01-20,2.5,125.0,312.5,true
2139,103,5,2025-03-16,2.5,125.0,312.5,false
2140,103,71,2025-04-22,2.5,125.0,312.5,true
2141,103,1,2025-03-12,8.0,77.0,616.0,true
2142,103,5,2025-02-13,8.0,125.0,1000.0,false
2143,103,5,2025-04-19,2.5,125.0,312.5,true
2144,103,5,2025-02-28,2.5,125.0,312.5,true
2145,103,5,2025-04-21,2.5,125.0,312.5,true
2146,103,55,2025-06-18,4.0,65.0,260.0,true
2147,103,55,2025-07-11,8.0,65.0,520.0,true
2148,103,5,2025-06-02,8.0,125.0,1000.0,true
2149,103,1,2025-02-15,4.0,77.0,308.0,true
2150,103,1,2025-03-12,2.5,77.0,192.5,true
2151,103,71,2025-02-16,1.0,125.0,125.0,false
2152,103,1,2025-06-30,8.0,77.0,616.0,true
2153,103,71,2025-01-18,2.5,125.0,312.5,true
2154,103,71,2025-01-17,1.0,125.0,125.0,true
2155,104,65,2025-03-27,1.0,185.0,185.0,true
2156,104,14,2025-05-11,8.0,101.0,808.0,true
2157,104,65,2025-03-27,2.5,185.0,462.5,false
2158,104,65,2025-03-27,4.0,185.0,740.0,true
2159,104,14,2025-01-24,8.0,101.0,808.0,true
2160,104,65,2025-03-03,4.0,185.0,740.0,true
2161,104,80,2025-05-05,2.5,101.0,252.5,true
2162,104,80,2025-06-22,4.0,101.0,404.0,true
2163,104,80,2025-02-25,1.0,101.0,101.0,true
2164,104,65,2025-01-07,8.0,185.0,1480.0,false
2165,104,65,2025-06-03,2.5,185.0,462.5,true
2166,104,65,2025-02-25,4.0,185.0,740.0,false
2167,104,80,2025-02-24,4.0,101.0,404.0,false
2168,104,14,2025-04-27,4.0,101.0,404.0,true
2169,104,14,2025-04-21,2.5,101.0,252.5,true
2170,104,65,2025-07-06,2.5,185.0,462.5,true
2171,104,80,2025-02-11,2.5,101.0,252.5,false
2172,104,65,2025-07-17,2.5,185.0,462.5,true
2173,105,75,2025-04-16,8.0,173.0,1384.0,false
2174,105,75,2025-06-28,8.0,173.0,1384.0,true
2175,105,75,2025-05-01,2.5,173.0,432.5,true
2176,105,76,2025-01-30,4.0,185.0,740.0,true
2177,105,75,2025-05-04,8.0,173.0,1384.0,true
2178,105,76,2025-02-03,4.0,185.0,740.0,true
2179,105,61,2025-02-16,4.0,137.0,548.0,true
2180,105,61,2025-06-02,2.5,137.0,342.5,true
2181,105,75,2025-02-05,2.5,173.0,432.5,true
2182,105,75,2025-02-28,4.0,173.0,692.0,false
2183,105,61,2025-07-05,4.0,137.0,548.0,true
2184,105,75,2025-01-16,1.0,173.0,173.0,false
2185,105,76,2025-05-24,1.0,185.0,185.0,true
2186,105,76,2025-05-26,1.0,185.0,185.0,true
2187,105,76,2025-01-25,2.5,185.0,462.5,true
2188,105,76,2025-02-17,4.0,185.0,740.0,true
2189,105,61,2025-04-30,2.5,137.0,342.5,false
2190,106,46,2025-01-19,2.5,89.0,222.5,true
2191,106,26,2025-01-27,2.5,113.0,282.5,true
2192,106,2,2025-05-26,4.0,89.0,356.0,true
2193,106,46,2025-07-22,2.5,89.0,222.5,true
2194,106,26,2025-04-26,2.5,113.0,282.5,false
2195,106,46,2025-01-07,4.0,89.0,356.0,true
2196,106,2,2025-05-27,1.0,89.0,89.0,true
2197,106,46,2025-01-28,1.0,89.0,89.0,true
2198,106,26,2025-03-22,1.0,113.0,113.0,true
2199,106,26,2025-04-13,8.0,113.0,904.0,true
2200,106,46,2025-01-09,8.0,89.0,712.0,true
2201,106,26,2025-01-07,4.0,113.0,452.0,true
2202,106,2,2025-04-30,4.0,89.0,356.0,false
2203,106,26,2025-01-20,2.5,113.0,282.5,true
2204,106,2,2025-01-09,8.0,89.0,712.0,true
2205,106,26,2025-01-16,8.0,113.0,904.0,true
2206,106,46,2025-04-24,2.5,89.0,222.5,false
2207,106,46,2025-04-30,4.0,89.0,356.0,true
2208,106,46,2025-02-14,1.0,89.0,89.0,true
2209,106,46,2025-05-09,8.0,89.0,712.0,true
2210,106,26,2025-05-23,8.0,113.0,904.0,true
2211,106,2,2025-01-13,4.0,89.0,356.0,false
2212,106,2,2025-06-07,1.0,89.0,89.0,true
2213,106,2,2025-02-03,8.0,89.0,712.0,true
2214,106,46,2025-07-07,4.0,89.0,356.0,true
2215,107,54,2025-04-01,8.0,185.0,1480.0,true
2216,107,54,2025-03-15,4.0,185.0,740.0,true
2217,107,54,2025-05-12,2.5,185.0,462.5,true
2218,107,54,2025-05-02,1.0,185.0,185.0,false
2219,107,35,2025-02-26,1.0,89.0,89.0,true
2220,107,54,2025-07-18,2.5,185.0,462.5,true
2221,107,54,2025-03-18,4.0,185.0,740.0,false
2222,107,54,2025-02-18,4.0,185.0,740.0,false
2223,107,54,2025-07-03,2.5,185.0,462.5,true
2224,107,54,2025-05-15,1.0,185.0,185.0,false
2225,107,35,2025-03-24,4.0,89.0,356.0,true
2226,107,35,2025-01-12,8.0,89.0,712.0,true
2227,107,54,2025-06-04,1.0,185.0,185.0,true
2228,107,35,2025-07-15,1.0,89.0,89.0,false
2229,108,58,2025-02-18,2.5,101.0,252.5,true
2230,108,34,2025-04-24,8.0,77.0,616.0,true
2231,108,58,2025-05-15,2.5,101.0,252.5,false
2232,108,58,2025-01-18,4.0,101.0,404.0,true
2233,108,58,2025-04-17,2.5,101.0,252.5,true
2234,108,58,2025-04-01,4.0,101.0,404.0,true
2235,108,34,2025-04-24,4.0,77.0,308.0,false
2236,108,58,2025-05-27,4.0,101.0,404.0,true
2237,108,34,2025-02-17,1.0,77.0,77.0,true
2238,108,58,2025-04-17,8.0,101.0,808.0,true
2239,108,58,2025-03-20,2.5,101.0,252.5,false
2240,108,34,2025-05-16,4.0,77.0,308.0,true
2241,108,34,2025-04-24,2.5,77.0,192.5,true
2242,108,58,2025-06-14,2.5,101.0,252.5,true
2243,108,58,2025-04-19,2.5,101.0,252.5,false
2244,108,34,2025-07-14,8.0,77.0,616.0,false
2245,108,34,2025-02-09,1.0,77.0,77.0,true
2246,109,73,2025-04-03,4.0,149.0,596.0,true
2247,109,4,2025-06-23,2.5,113.0,282.5,false
2248,109,73,2025-03-03,2.5,149.0,372.5,true
2249,109,73,2025-02-08,2.5,149.0,372.5,true
2250,109,72,2025-07-13,8.0,137.0,1096.0,true
2251,109,22,2025-06-05,2.5,65.0,162.5,true
2252,109,73,2025-04-06,8.0,149.0,1192.0,true
2253,109,22,2025-06-11,4.0,65.0,260.0,true
2254,109,22,2025-01-18,4.0,65.0,260.0,true
2255,109,72,2025-01-06,1.0,137.0,137.0,true
2256,109,73,2025-07-11,4.0,149.0,596.0,true
2257,109,73,2025-05-18,2.5,149.0,372.5,true
2258,109,73,2025-07-11,1.0,149.0,149.0,true
2259,109,4,2025-05-03,8.0,113.0,904.0,true
2260,109,4,2025-05-10,2.5,113.0,282.5,true
2261,109,73,2025-07-22,4.0,149.0,596.0,false
2262,109,72,2025-02-08,8.0,137.0,1096.0,true
2263,109,72,2025-06-30,4.0,137.0,548.0,true
2264,109,22,2025-05-04,1.0,65.0,65.0,false
2265,109,73,2025-02-04,1.0,149.0,149.0,true
2266,109,4,2025-01-30,2.5,113.0,282.5,true
2267,109,4,2025-03-16,2.5,113.0,282.5,true
2268,109,73,2025-05-13,1.0,149.0,149.0,true
2269,109,72,2025-04-14,1.0,137.0,137.0,true
2270,110,20,2025-03-29,4.0,173.0,692.0,true
2271,110,25,2025-06-03,2.5,101.0,252.5,true
2272,110,25,2025-06-09,2.5,101.0,252.5,true
2273,110,65,2025-05-23,4.0,185.0,740.0,true
2274,110,20,2025-01-22,2.5,173.0,432.5,true
2275,110,65,2025-05-16,1.0,185.0,185.0,true
2276,110,65,2025-05-20,1.0,185.0,185.0,true
2277,110,25,2025-03-21,4.0,101.0,404.0,false
2278,110,65,2025-02-27,4.0,185.0,740.0,true
2279,110,25,2025-05-30,1.0,101.0,101.0,true
2280,110,2,2025-05-15,8.0,89.0,712.0,true
2281,110,65,2025-04-11,2.5,185.0,462.5,true
2282,110,25,2025-05-12,1.0,101.0,101.0,true
2283,110,2,2025-02-08,2.5,89.0,222.5,true
2284,110,20,2025-05-01,2.5,173.0,432.5,true
2285,110,65,2025-07-15,4.0,185.0,740.0,true
2286,111,30,2025-04-30,1.0,161.0,161.0,true
2287,111,26,2025-04-22,1.0,113.0,113.0,true
2288,111,26,2025-06-14,4.0,113.0,452.0,true
2289,111,26,2025-06-26,8.0,113.0,904.0,true
2290,111,26,2025-02-14,2.5,113.0,282.5,true
2291,111,30,2025-01-13,4.0,161.0,644.0,true
2292,111,30,2025-04-07,8.0,161.0,1288.0,true
2293,111,30,2025-02-10,1.0,161.0,161.0,true
2294,111,30,2025-07-03,2.5,161.0,402.5,true
2295,111,30,2025-05-30,4.0,161.0,644.0,true
2296,111,26,2025-05-23,4.0,113.0,452.0,true
2297,111,26,2025-06-03,1.0,113.0,113.0,true
2298,111,26,2025-07-06,2.5,113.0,282.5,true
2299,112,53,2025-02-16,1.0,173.0,173.0,true
2300,112,77,2025-03-26,4.0,65.0,260.0,false
2301,112,77,2025-03-08,8.0,65.0,520.0,true
2302,112,77,2025-03-20,1.0,65.0,65.0,true
2303,112,16,2025-03-28,2.5,125.0,312.5,true
2304,112,77,2025-05-25,8.0,65.0,520.0,true
2305,112,53,2025-01-06,2.5,173.0,432.5,false
2306,112,53,2025-01-15,2.5,173.0,432.5,true
2307,112,16,2025-05-09,1.0,125.0,125.0,true
2308,112,77,2025-06-22,2.5,65.0,162.5,true
2309,112,77,2025-04-19,4.0,65.0,260.0,true
2310,112,53,2025-04-27,4.0,173.0,692.0,true
2311,112,77,2025-03-27,4.0,65.0,260.0,true
2312,112,77,2025-07-13,4.0,65.0,260.0,true
2313,112,53,2025-02-04,8.0,173.0,1384.0,true
2314,112,53,2025-04-21,1.0,173.0,173.0,true
2315,112,77,2025-03-17,2.5,65.0,162.5,true
2316,112,16,2025-05-22,4.0,125.0,500.0,false
2317,112,77,2025-02-24,8.0,65.0,520.0,true
2318,113,16,2025-03-18,1.0,125.0,125.0,false
2319,113,16,2025-01-23,8.0,125.0,1000.0,true
2320,113,24,2025-05-04,2.5,89.0,222.5,true
2321,113,16,2025-06-19,8.0,125.0,1000.0,true
2322,113,16,2025-05-20,4.0,125.0,500.0,true
2323,113,16,2025-01-21,8.0,125.0,1000.0,true
2324,113,44,2025-05-19,1.0,65.0,65.0,true
2325,113,24,2025-07-18,1.0,89.0,89.0,true
2326,113,44,2025-07-10,2.5,65.0,162.5,true
2327,113,16,2025-05-28,8.0,125.0,1000.0,true
2328,113,44,2025-05-21,2.5,65.0,162.5,true
2329,113,24,2025-03-05,1.0,89.0,89.0,true
2330,113,24,2025-05-18,2.5,89.0,222.5,true
2331,113,16,2025-04-27,4.0,125.0,500.0,true
2332,113,24,2025-01-22,2.5,89.0,222.5,true
2333,113,44,2025-04-08,4.0,65.0,260.0,true
2334,113,16,2025-03-13,2.5,125.0,312.5,true
2335,113,44,2025-06-01,2.5,65.0,162.5,true
2336,113,44,2025-03-17,1.0,65.0,65.0,true
2337,113,24,2025-04-04,8.0,89.0,712.0,false
2338,114,11,2025-01-12,2.5,65.0,162.5,true
2339,114,11,2025-01-08,8.0,65.0,520.0,true
2340,114,79,2025-02-09,4.0,89.0,356.0,true
2341,114,11,2025-05-01,2.5,65.0,162.5,true
2342,114,79,2025-06-18,1.0,89.0,89.0,true
2343,114,58,2025-04-14,4.0,101.0,404.0,true
2344,114,79,2025-06-01,1.0,89.0,89.0,false
2345,114,79,2025-02-13,2.5,89.0,222.5,true
2346,114,11,2025-01-05,2.5,65.0,162.5,true
2347,114,58,2025-03-05,1.0,101.0,101.0,true
2348,114,58,2025-02-25,8.0,101.0,808.0,false
2349,114,58,2025-05-23,2.5,101.0,252.5,true
2350,114,58,2025-01-09,8.0,101.0,808.0,true
2351,114,11,2025-04-07,2.5,65.0,162.5,true
2352,114,58,2025-01-12,4.0,101.0,404.0,true
2353,114,58,2025-03-29,4.0,101.0,404.0,true
2354,114,79,2025-06-08,1.0,89.0,89.0,true
2355,114,79,2025-02-15,4.0,89.0,356.0,true
2356,114,11,2025-07-01,2.5,65.0,162.5,false
2357,114,79,2025-04-01,2.5,89.0,222.5,true
2358,114,11,2025-03-04,1.0,65.0,65.0,true
2359,114,11,2025-04-15,2.5,65.0,162.5,true
2360,115,56,2025-02-23,2.5,77.0,192.5,true
2361,115,56,2025-06-02,2.5,77.0,192.5,true
2362,115,33,2025-06-16,1.0,65.0,65.0,false
2363,115,19,2025-06-07,1.0,161.0,161.0,true
2364,115,33,2025-03-19,1.0,65.0,65.0,true
2365,115,48,2025-06-06,2.5,113.0,282.5,true
2366,115,56,2025-06-27,8.0,77.0,616.0,true
2367,115,33,2025-07-03,2.5,65.0,162.5,true
2368,115,56,2025-06-13,8.0,77.0,616.0,true
2369,115,33,2025-03-24,1.0,65.0,65.0,true
2370,115,33,2025-06-18,2.5,65.0,162.5,true
2371,115,48,2025-02-14,8.0,113.0,904.0,true
2372,115,19,2025-01-26,2.5,161.0,402.5,true
2373,115,48,2025-07-05,8.0,113.0,904.0,false
2374,115,56,2025-04-13,8.0,77.0,616.0,true
2375,115,56,2025-07-13,1.0,77.0,77.0,true
2376,115,33,2025-04-06,1.0,65.0,65.0,true
2377,115,48,2025-06-04,2.5,113.0,282.5,false
2378,115,19,2025-04-25,8.0,161.0,1288.0,true
2379,115,19,2025-02-15,4.0,161.0,644.0,true
2380,115,48,2025-05-01,8.0,113.0,904.0,false
2381,115,48,2025-06-14,4.0,113.0,452.0,true
2382,115,56,2025-02-14,8.0,77.0,616.0,true
2383,115,56,2025-02-19,1.0,77.0,77.0,false
2384,115,19,2025-02-13,4.0,161.0,644.0,true
2385,115,19,2025-05-26,4.0,161.0,644.0,true
2386,115,48,2025-01-05,8.0,113.0,904.0,true
2387,115,56,2025-04-02,8.0,77.0,616.0,true
2388,116,7,2025-04-13,2.5,149.0,372.5,true
2389,116,7,2025-06-22,2.5,149.0,372.5,true
2390,116,7,2025-03-13,8.0,149.0,1192.0,true
2391,116,7,2025-01-12,4.0,149.0,596.0,false
2392,116,71,2025-05-18,2.5,125.0,312.5,true
2393,116,71,2025-06-23,8.0,125.0,1000.0,true
2394,116,7,2025-05-28,2.5,149.0,372.5,true
2395,116,7,2025-04-25,8.0,149.0,1192.0,true
2396,116,71,2025-05-02,1.0,125.0,125.0,false
2397,116,7,2025-04-22,1.0,149.0,149.0,true
2398,116,71,2025-03-05,4.0,125.0,500.0,true
2399,116,7,2025-04-18,4.0,149.0,596.0,false
2400,116,7,2025-07-22,8.0,149.0,1192.0,false
2401,116,71,2025-03-30,1.0,125.0,125.0,false
2402,116,7,2025-07-07,8.0,149.0,1192.0,true
2403,116,71,2025-05-27,8.0,125.0,1000.0,true
2404,116,7,2025-06-02,4.0,149.0,596.0,true
2405,116,71,2025-04-22,2.5,125.0,312.5,true
2406,116,71,2025-02-24,4.0,125.0,500.0,true
2407,116,7,2025-06-01,4.0,149.0,596.0,false
2408,117,11,2025-04-30,1.0,65.0,65.0,true
2409,117,11,2025-06-20,4.0,65.0,260.0,false
2410,117,11,2025-05-29,1.0,65.0,65.0,false
2411,117,36,2025-01-27,1.0,101.0,101.0,true
2412,117,67,2025-05-26,8.0,77.0,616.0,true
2413,117,36,2025-04-16,4.0,101.0,404.0,true
2414,117,36,2025-07-22,4.0,101.0,404.0,true
2415,117,36,2025-02-03,1.0,101.0,101.0,true
2416,117,36,2025-02-25,4.0,101.0,404.0,true
2417,117,11,2025-06-01,2.5,65.0,162.5,true
2418,117,36,2025-04-13,2.5,101.0,252.5,true
2419,117,67,2025-01-31,1.0,77.0,77.0,false
2420,117,67,2025-01-20,4.0,77.0,308.0,false
2421,117,67,2025-07-01,4.0,77.0,308.0,true
2422,118,34,2025-06-15,4.0,77.0,308.0,true
2423,118,30,2025-06-23,2.5,161.0,402.5,true
2424,118,30,2025-03-10,2.5,161.0,402.5,true
2425,118,60,2025-06-09,8.0,125.0,1000.0,false
2426,118,30,2025-01-08,1.0,161.0,161.0,true
2427,118,34,2025-01-13,2.5,77.0,192.5,true
2428,118,60,2025-01-17,2.5,125.0,312.5,false
2429,118,30,2025-02-08,8.0,161.0,1288.0,true
2430,118,34,2025-04-20,1.0,77.0,77.0,true
2431,118,34,2025-02-04,4.0,77.0,308.0,true
2432,118,60,2025-07-01,8.0,125.0,1000.0,false
2433,118,34,2025-06-23,4.0,77.0,308.0,true
2434,118,62,2025-02-14,1.0,149.0,149.0,false
2435,118,34,2025-02-03,2.5,77.0,192.5,true
2436,118,34,2025-05-28,1.0,77.0,77.0,true
2437,118,34,2025-03-25,2.5,77.0,192.5,true
2438,118,30,2025-02-07,4.0,161.0,644.0,true
2439,118,62,2025-06-20,8.0,149.0,1192.0,false
2440,118,34,2025-06-16,8.0,77.0,616.0,false
2441,118,34,2025-06-14,1.0,77.0,77.0,false
2442,119,23,2025-01-16,8.0,77.0,616.0,true
2443,119,23,2025-06-13,2.5,77.0,192.5,true
2444,119,33,2025-01-18,4.0,65.0,260.0,true
2445,119,79,2025-02-09,1.0,89.0,89.0,true
2446,119,67,2025-05-08,4.0,77.0,308.0,true
2447,119,79,2025-01-22,4.0,89.0,356.0,true
2448,119,79,2025-01-05,1.0,89.0,89.0,true
2449,119,23,2025-01-11,8.0,77.0,616.0,true
2450,119,23,2025-03-01,8.0,77.0,616.0,false
2451,119,23,2025-01-10,8.0,77.0,616.0,true
2452,119,67,2025-04-11,4.0,77.0,308.0,true
2453,119,79,2025-04-12,2.5,89.0,222.5,true
2454,119,67,2025-03-21,8.0,77.0,616.0,false
2455,119,79,2025-02-12,4.0,89.0,356.0,true
2456,119,67,2025-03-06,8.0,77.0,616.0,true
2457,119,79,2025-05-27,1.0,89.0,89.0,false
2458,119,67,2025-01-18,2.5,77.0,192.5,true
2459,119,67,2025-04-19,1.0,77.0,77.0,true
2460,119,23,2025-02-17,8.0,77.0,616.0,true
2461,119,79,2025-01-24,1.0,89.0,89.0,true
2462,119,79,2025-01-07,8.0,89.0,712.0,true
2463,119,23,2025-02-03,1.0,77.0,77.0,true
2464,119,33,2025-06-19,4.0,65.0,260.0,true
2465,119,23,2025-05-24,8.0,77.0,616.0,true
2466,120,14,2025-04-15,1.0,101.0,101.0,true
2467,120,14,2025-05-31,8.0,101.0,808.0,true
2468,120,14,2025-07-21,1.0,101.0,101.0,false
2469,120,47,2025-07-16,4.0,101.0,404.0,true
2470,120,47,2025-02-09,8.0,101.0,808.0,true
2471,120,14,2025-02-20,2.5,101.0,252.5,true
2472,120,47,2025-04-11,2.5,101.0,252.5,false
2473,120,47,2025-03-25,2.5,101.0,252.5,true
2474,120,47,2025-03-07,4.0,101.0,404.0,true
2475,120,14,2025-02-11,4.0,101.0,404.0,true
2476,120,47,2025-03-15,1.0,101.0,101.0,true
2477,120,14,2025-01-15,8.0,101.0,808.0,true
2478,120,47,2025-07-19,4.0,101.0,404.0,true
