scan_id,shipment_id,stop_id,scanned_at,event_type,location
1854,636,636,2025-04-22 11:52:00,out_for_delivery,Köln
1855,636,636,2025-04-22 11:32:00,delivered,Leipzig
1856,637,637,2025-04-17 08:50:00,pickup,Köln
1857,637,637,2025-04-17 09:07:00,out_for_delivery,Berlin
1858,637,637,2025-04-17 09:12:00,delivered,Berlin
1859,638,638,2025-04-17 10:24:00,pickup,Köln
1860,638,638,2025-04-17 10:20:00,out_for_delivery,Stuttgart
1861,638,638,2025-04-17 10:26:00,delivered,Frankfurt
1862,639,639,2025-04-17 11:29:00,pickup,Berlin
1863,639,639,2025-04-17 11:09:00,out_for_delivery,Stuttgart
1864,639,639,2025-04-17 11:27:00,delivered,Köln
1865,640,640,2025-04-17 12:49:00,pickup,München
1866,640,640,2025-04-17 13:02:00,out_for_delivery,Leipzig
1867,640,640,2025-04-17 12:58:00,delivered,Stuttgart
1868,641,641,2025-04-17 13:21:00,pickup,Köln
1869,641,641,2025-04-17 13:23:00,out_for_delivery,Hamburg
1870,641,641,2025-04-17 13:24:00,delivered,Stuttgart
1871,642,642,2025-04-17 13:33:00,pickup,München
1872,642,642,2025-04-17 13:23:00,out_for_delivery,Frankfurt
1873,642,642,2025-04-17 13:00:00,delivered,Hamburg
1874,643,643,2025-04-17 16:08:00,pickup,Leipzig
1875,643,643,2025-04-17 16:11:00,out_for_delivery,Stuttgart
1876,643,643,2025-04-17 16:19:00,delivered,Hamburg
1877,644,644,2025-05-26 08:01:00,pickup,Stuttgart
1878,644,644,2025-05-26 08:12:00,out_for_delivery,Frankfurt
1879,644,644,2025-05-26 08:21:00,delivered,Stuttgart
1880,645,645,2025-05-26 09:47:00,pickup,Köln
1881,645,645,2025-05-26 09:36:00,out_for_delivery,Stuttgart
1882,645,645,2025-05-26 09:44:00,delivered,Stuttgart
1883,646,646,2025-05-26 11:01:00,pickup,München
1884,646,646,2025-05-26 11:03:00,out_for_delivery,Köln
1885,646,646,2025-05-26 10:57:00,delivered,Leipzig
1886,647,647,2025-05-26 12:03:00,pickup,Leipzig
1887,647,647,2025-05-26 11:46:00,out_for_delivery,Hamburg
1888,647,647,2025-05-26 11:52:00,delivered,Hamburg
1889,648,648,2025-05-26 13:53:00,pickup,Hamburg
1890,648,648,2025-05-26 13:31:00,out_for_delivery,Köln
1891,648,648,2025-05-26 13:19:00,delivered,Berlin
1892,649,649,2025-05-26 14:49:00,pickup,Köln
1893,649,649,2025-05-26 14:43:00,out_for_delivery,Leipzig
1894,649,649,2025-05-26 14:38:00,delivered,Leipzig
1895,650,650,2025-05-31 08:48:00,pickup,Stuttgart
1896,650,650,2025-05-31 08:50:00,out_for_delivery,Leipzig
1897,650,650,2025-05-31 09:18:00,delivered,München
1898,651,651,2025-05-31 10:14:00,pickup,Leipzig
1899,651,651,2025-05-31 10:15:00,out_for_delivery,München
1900,651,651,2025-05-31 10:26:00,delivered,Berlin
1901,652,652,2025-05-31 10:59:00,pickup,Berlin
1902,652,652,2025-05-31 11:04:00,out_for_delivery,Köln
1903,652,652,2025-05-31 10:32:00,delivered,Frankfurt
1904,653,653,2025-05-31 11:42:00,pickup,Stuttgart
1905,653,653,2025-05-31 11:32:00,out_for_delivery,Frankfurt
1906,653,653,2025-05-31 11:40:00,delivered,Frankfurt
1907,654,654,2025-06-13 09:45:00,pickup,Hamburg
1908,654,654,2025-06-13 10:17:00,out_for_delivery,Hamburg
1909,654,654,2025-06-13 10:16:00,delivered,Hamburg
1910,655,655,2025-06-13 10:44:00,pickup,München
1911,655,655,2025-06-13 10:33:00,out_for_delivery,Leipzig
1912,655,655,2025-06-13 10:37:00,delivered,Frankfurt
1913,656,656,2025-06-13 11:04:00,pickup,Berlin
1914,656,656,2025-06-13 11:14:00,out_for_delivery,Leipzig
1915,656,656,2025-06-13 11:08:00,delivered,München
1916,657,657,2025-05-30 09:26:00,pickup,Hamburg
1917,657,657,2025-05-30 09:30:00,out_for_delivery,München
1918,657,657,2025-05-30 09:04:00,delivered,Berlin
1919,658,658,2025-05-30 09:50:00,pickup,Hamburg
1920,658,658,2025-05-30 09:35:00,out_for_delivery,München
1921,658,658,2025-05-30 09:51:00,delivered,Köln
1922,659,659,2025-05-30 10:16:00,pickup,Hamburg
1923,659,659,2025-05-30 10:39:00,out_for_delivery,Köln
1924,659,659,2025-05-30 10:44:00,delivered,Berlin
1925,660,660,2025-05-30 12:20:00,pickup,Frankfurt
1926,660,660,2025-05-30 12:49:00,out_for_delivery,München
1927,660,660,2025-05-30 12:53:00,delivered,Hamburg
1928,661,661,2025-05-30 13:03:00,pickup,Stuttgart
1929,661,661,2025-05-30 13:00:00,out_for_delivery,Köln
1930,661,661,2025-05-30 13:02:00,delivered,München
1931,662,662,2025-04-24 08:42:00,pickup,Köln
1932,662,662,2025-04-24 08:44:00,out_for_delivery,Köln
1933,662,662,2025-04-24 08:50:00,delivered,Leipzig
1934,663,663,2025-04-24 09:21:00,pickup,München
1935,663,663,2025-04-24 09:55:00,out_for_delivery,Frankfurt
1936,663,663,2025-04-24 09:38:00,delivered,Stuttgart
1937,664,664,2025-04-24 11:42:00,pickup,Stuttgart
1938,664,664,2025-04-24 11:52:00,out_for_delivery,München
1939,665,665,2025-04-24 11:29:00,pickup,München
1940,665,665,2025-04-24 11:29:00,out_for_delivery,Leipzig
1941,665,665,2025-04-24 11:48:00,delivered,Stuttgart
1942,666,666,2025-04-12 09:02:00,pickup,Leipzig
1943,666,666,2025-04-12 08:54:00,out_for_delivery,Berlin
1944,666,666,2025-04-12 09:08:00,delivered,Stuttgart
1945,667,667,2025-04-12 09:50:00,pickup,Hamburg
1946,667,667,2025-04-12 10:03:00,out_for_delivery,Stuttgart
1947,667,667,2025-04-12 09:51:00,delivered,Stuttgart
1948,668,668,2025-04-12 10:37:00,pickup,Stuttgart
1949,668,668,2025-04-12 10:30:00,out_for_delivery,Stuttgart
1950,668,668,2025-04-12 10:45:00,delivered,Köln
1951,669,669,2025-05-19 08:54:00,pickup,Köln
1952,669,669,2025-05-19 08:45:00,out_for_delivery,Berlin
1953,669,669,2025-05-19 09:11:00,delivered,Köln
1954,670,670,2025-05-19 10:36:00,pickup,Frankfurt
1955,670,670,2025-05-19 10:20:00,out_for_delivery,Leipzig
1956,670,670,2025-05-19 10:51:00,delivered,Stuttgart
1957,671,671,2025-05-19 11:47:00,pickup,Frankfurt
1958,671,671,2025-05-19 11:48:00,out_for_delivery,Hamburg
1959,672,672,2025-05-19 11:49:00,pickup,Köln
1960,672,672,2025-05-19 11:36:00,out_for_delivery,Stuttgart
1961,672,672,2025-05-19 11:56:00,delivered,Köln
1962,673,673,2025-05-19 12:17:00,pickup,Frankfurt
1963,673,673,2025-05-19 12:13:00,out_for_delivery,Köln
1964,673,673,2025-05-19 12:30:00,delivered,Frankfurt
1965,674,674,2025-05-19 13:43:00,pickup,Köln
1966,674,674,2025-05-19 14:01:00,out_for_delivery,Stuttgart
1967,674,674,2025-05-19 14:09:00,delivered,Köln
1968,675,675,2025-06-04 09:03:00,pickup,Leipzig
1969,675,675,2025-06-04 08:35:00,out_for_delivery,Frankfurt
1970,675,675,2025-06-04 08:58:00,delivered,Frankfurt
1971,676,676,2025-06-04 10:59:00,pickup,Berlin
1972,676,676,2025-06-04 11:18:00,out_for_delivery,Frankfurt
1973,676,676,2025-06-04 10:49:00,delivered,Köln
1974,677,677,2025-06-04 10:50:00,pickup,Frankfurt
1975,677,677,2025-06-04 10:51:00,out_for_delivery,Berlin
1976,677,677,2025-06-04 10:52:00,delivered,Frankfurt
1977,678,678,2025-06-04 11:31:00,pickup,Köln
1978,678,678,2025-06-04 11:31:00,out_for_delivery,München
1979,678,678,2025-06-04 11:28:00,delivered,Köln
1980,679,679,2025-06-04 12:47:00,pickup,München
1981,679,679,2025-06-04 12:22:00,out_for_delivery,Frankfurt
1982,679,679,2025-06-04 12:53:00,delivered,Leipzig
1983,680,680,2025-06-04 13:55:00,pickup,Stuttgart
1984,680,680,2025-06-04 13:30:00,out_for_delivery,Frankfurt
1985,680,680,2025-06-04 13:20:00,delivered,München
1986,681,681,2025-06-04 16:14:00,pickup,Frankfurt
1987,681,681,2025-06-04 16:17:00,out_for_delivery,Frankfurt
1988,681,681,2025-06-04 16:37:00,delivered,Berlin
1989,682,682,2025-06-19 09:29:00,pickup,Leipzig
1990,682,682,2025-06-19 09:51:00,out_for_delivery,Frankfurt
1991,682,682,2025-06-19 09:40:00,delivered,Stuttgart
1992,683,683,2025-06-19 11:06:00,pickup,Frankfurt
1993,683,683,2025-06-19 10:47:00,out_for_delivery,Leipzig
1994,683,683,2025-06-19 10:51:00,delivered,Stuttgart
1995,684,684,2025-06-19 11:22:00,pickup,Hamburg
1996,684,684,2025-06-19 11:35:00,out_for_delivery,Berlin
1997,684,684,2025-06-19 11:22:00,delivered,Stuttgart
1998,685,685,2025-04-11 08:32:00,pickup,Leipzig
1999,685,685,2025-04-11 09:08:00,out_for_delivery,Frankfurt
2000,685,685,2025-04-11 08:37:00,delivered,Frankfurt
2001,686,686,2025-04-11 10:14:00,pickup,Frankfurt
2002,686,686,2025-04-11 10:05:00,out_for_delivery,Berlin
2003,686,686,2025-04-11 10:00:00,delivered,Stuttgart
2004,687,687,2025-04-11 10:42:00,pickup,München
2005,687,687,2025-04-11 10:56:00,out_for_delivery,Berlin
2006,687,687,2025-04-11 10:33:00,delivered,München
2007,688,688,2025-04-11 12:08:00,pickup,Frankfurt
2008,688,688,2025-04-11 12:02:00,out_for_delivery,München
2009,688,688,2025-04-11 12:01:00,delivered,Frankfurt
2010,689,689,2025-04-11 13:15:00,pickup,München
2011,689,689,2025-04-11 13:30:00,out_for_delivery,München
2012,689,689,2025-04-11 13:48:00,delivered,Stuttgart
2013,690,690,2025-04-11 13:58:00,pickup,Hamburg
2014,690,690,2025-04-11 14:10:00,out_for_delivery,Stuttgart
2015,690,690,2025-04-11 13:46:00,delivered,Frankfurt
2016,691,691,2025-04-23 09:24:00,pickup,Leipzig
2017,691,691,2025-04-23 09:46:00,out_for_delivery,Hamburg
2018,691,691,2025-04-23 09:34:00,delivered,Leipzig
2019,692,692,2025-04-23 09:54:00,pickup,Berlin
2020,692,692,2025-04-23 10:16:00,out_for_delivery,Hamburg
2021,692,692,2025-04-23 10:12:00,delivered,Frankfurt
2022,693,693,2025-04-23 10:55:00,pickup,Hamburg
2023,693,693,2025-04-23 11:06:00,out_for_delivery,Frankfurt
2024,693,693,2025-04-23 10:56:00,delivered,Hamburg
2025,694,694,2025-04-23 13:10:00,pickup,München
2026,694,694,2025-04-23 13:00:00,out_for_delivery,Stuttgart
2027,694,694,2025-04-23 13:23:00,delivered,Köln
2028,695,695,2025-04-23 14:18:00,pickup,Köln
2029,695,695,2025-04-23 13:51:00,out_for_delivery,Frankfurt
2030,695,695,2025-04-23 14:15:00,delivered,Berlin
2031,696,696,2025-04-07 10:17:00,pickup,Frankfurt
2032,696,696,2025-04-07 09:50:00,out_for_delivery,München
2033,696,696,2025-04-07 10:13:00,delivered,München
2034,697,697,2025-04-07 10:14:00,pickup,Frankfurt
2035,697,697,2025-04-07 10:32:00,out_for_delivery,München
2036,697,697,2025-04-07 10:29:00,delivered,Köln
2037,698,698,2025-04-07 10:21:00,pickup,München
2038,698,698,2025-04-07 10:20:00,out_for_delivery,Frankfurt
2039,698,698,2025-04-07 10:30:00,delivered,Köln
2040,699,699,2025-04-18 09:23:00,pickup,Frankfurt
2041,699,699,2025-04-18 09:31:00,out_for_delivery,Köln
2042,699,699,2025-04-18 09:28:00,delivered,Köln
2043,700,700,2025-04-18 10:38:00,pickup,Köln
2044,700,700,2025-04-18 10:32:00,out_for_delivery,Hamburg
2045,700,700,2025-04-18 10:22:00,delivered,München
2046,701,701,2025-04-18 11:33:00,pickup,Köln
2047,701,701,2025-04-18 11:42:00,out_for_delivery,Köln
2048,701,701,2025-04-18 11:25:00,delivered,Leipzig
2049,702,702,2025-04-18 12:05:00,pickup,Stuttgart
2050,702,702,2025-04-18 11:45:00,out_for_delivery,Hamburg
2051,702,702,2025-04-18 12:01:00,delivered,München
2052,703,703,2025-04-18 13:37:00,pickup,Hamburg
2053,703,703,2025-04-18 13:57:00,out_for_delivery,Berlin
2054,703,703,2025-04-18 13:37:00,delivered,Leipzig
2055,704,704,2025-04-18 14:46:00,pickup,Stuttgart
2056,704,704,2025-04-18 14:47:00,out_for_delivery,Hamburg
2057,704,704,2025-04-18 14:37:00,delivered,Berlin
2058,705,705,2025-04-18 14:38:00,pickup,München
2059,705,705,2025-04-18 14:25:00,out_for_delivery,Frankfurt
2060,705,705,2025-04-18 14:34:00,delivered,Hamburg
2061,706,706,2025-04-26 09:16:00,pickup,Köln
2062,706,706,2025-04-26 09:09:00,out_for_delivery,Frankfurt
2063,706,706,2025-04-26 09:05:00,delivered,Hamburg
2064,707,707,2025-04-26 10:39:00,pickup,Stuttgart
2065,707,707,2025-04-26 10:29:00,out_for_delivery,Leipzig
2066,707,707,2025-04-26 10:40:00,delivered,Köln
2067,708,708,2025-04-26 10:42:00,pickup,Berlin
2068,708,708,2025-04-26 10:50:00,out_for_delivery,Leipzig
2069,708,708,2025-04-26 10:50:00,delivered,Berlin
2070,709,709,2025-04-26 12:55:00,pickup,Hamburg
2071,709,709,2025-04-26 13:18:00,out_for_delivery,Köln
2072,709,709,2025-04-26 13:22:00,delivered,München
2073,710,710,2025-04-26 13:04:00,pickup,Hamburg
2074,710,710,2025-04-26 12:45:00,out_for_delivery,Leipzig
2075,710,710,2025-04-26 13:17:00,delivered,Leipzig
2076,711,711,2025-04-26 14:04:00,pickup,München
2077,711,711,2025-04-26 14:07:00,out_for_delivery,München
2078,711,711,2025-04-26 13:32:00,delivered,Leipzig
2079,712,712,2025-06-17 09:01:00,pickup,Köln
2080,712,712,2025-06-17 09:05:00,out_for_delivery,Berlin
2081,712,712,2025-06-17 08:47:00,delivered,Köln
2082,713,713,2025-06-17 10:45:00,pickup,Frankfurt
2083,713,713,2025-06-17 10:21:00,out_for_delivery,Frankfurt
2084,713,713,2025-06-17 10:19:00,delivered,Leipzig
2085,714,714,2025-06-17 10:35:00,pickup,Stuttgart
2086,714,714,2025-06-17 10:57:00,out_for_delivery,Frankfurt
2087,714,714,2025-06-17 11:03:00,delivered,Hamburg
2088,715,715,2025-06-17 11:33:00,pickup,Frankfurt
2089,715,715,2025-06-17 12:10:00,out_for_delivery,Stuttgart
2090,715,715,2025-06-17 12:10:00,delivered,München
2091,716,716,2025-06-17 13:01:00,pickup,Stuttgart
2092,716,716,2025-06-17 12:59:00,out_for_delivery,Hamburg
2093,716,716,2025-06-17 13:09:00,delivered,Köln
2094,717,717,2025-04-28 08:44:00,pickup,München
2095,717,717,2025-04-28 08:31:00,out_for_delivery,Leipzig
2096,717,717,2025-04-28 09:00:00,delivered,Berlin
2097,718,718,2025-04-28 10:15:00,pickup,München
2098,718,718,2025-04-28 10:15:00,out_for_delivery,München
2099,718,718,2025-04-28 09:57:00,delivered,Frankfurt
2100,719,719,2025-04-28 11:33:00,pickup,Hamburg
2101,719,719,2025-04-28 11:32:00,out_for_delivery,Stuttgart
2102,719,719,2025-04-28 11:22:00,delivered,Leipzig
2103,720,720,2025-04-28 12:15:00,pickup,Leipzig
2104,720,720,2025-04-28 12:18:00,out_for_delivery,München
2105,720,720,2025-04-28 12:12:00,delivered,Hamburg
2106,721,721,2025-05-27 09:03:00,pickup,Köln
2107,721,721,2025-05-27 08:56:00,out_for_delivery,Frankfurt
2108,721,721,2025-05-27 09:11:00,delivered,Köln
2109,722,722,2025-05-27 10:21:00,pickup,München
2110,722,722,2025-05-27 10:09:00,out_for_delivery,München
2111,722,722,2025-05-27 09:50:00,delivered,Köln
2112,723,723,2025-05-27 11:29:00,pickup,München
2113,723,723,2025-05-27 11:25:00,out_for_delivery,Hamburg
2114,723,723,2025-05-27 11:00:00,delivered,Leipzig
2115,724,724,2025-05-27 11:58:00,pickup,Berlin
2116,724,724,2025-05-27 11:50:00,out_for_delivery,Stuttgart
2117,724,724,2025-05-27 11:35:00,delivered,Stuttgart
2118,725,725,2025-04-06 09:07:00,pickup,Köln
2119,725,725,2025-04-06 08:53:00,out_for_delivery,Köln
2120,725,725,2025-04-06 09:06:00,delivered,München
2121,726,726,2025-04-06 09:53:00,pickup,Leipzig
2122,726,726,2025-04-06 09:58:00,out_for_delivery,Frankfurt
2123,726,726,2025-04-06 10:03:00,delivered,Berlin
2124,727,727,2025-04-06 11:41:00,pickup,Stuttgart
2125,727,727,2025-04-06 11:46:00,out_for_delivery,Köln
2126,727,727,2025-04-06 11:53:00,delivered,Köln
2127,728,728,2025-04-06 11:50:00,pickup,Berlin
2128,728,728,2025-04-06 12:22:00,out_for_delivery,Berlin
2129,728,728,2025-04-06 12:10:00,delivered,Stuttgart
2130,729,729,2025-04-06 12:55:00,pickup,Berlin
2131,729,729,2025-04-06 12:57:00,out_for_delivery,Stuttgart
2132,729,729,2025-04-06 12:57:00,delivered,Hamburg
2133,730,730,2025-04-06 13:33:00,pickup,Stuttgart
2134,730,730,2025-04-06 13:38:00,out_for_delivery,Leipzig
2135,730,730,2025-04-06 14:07:00,delivered,Köln
2136,731,731,2025-04-06 15:34:00,pickup,Hamburg
2137,731,731,2025-04-06 15:05:00,out_for_delivery,Leipzig
2138,731,731,2025-04-06 15:01:00,delivered,Stuttgart
2139,732,732,2025-04-26 09:18:00,pickup,Stuttgart
2140,732,732,2025-04-26 09:27:00,out_for_delivery,Köln
2141,733,733,2025-04-26 09:45:00,pickup,Berlin
2142,733,733,2025-04-26 10:03:00,out_for_delivery,München
2143,733,733,2025-04-26 09:54:00,delivered,Berlin
2144,734,734,2025-04-26 12:00:00,pickup,Hamburg
2145,734,734,2025-04-26 11:30:00,out_for_delivery,Köln
2146,734,734,2025-04-26 11:54:00,delivered,Hamburg
2147,735,735,2025-04-21 09:20:00,pickup,Köln
2148,735,735,2025-04-21 09:13:00,out_for_delivery,Hamburg
2149,735,735,2025-04-21 09:00:00,delivered,Frankfurt
2150,736,736,2025-04-21 10:10:00,pickup,Stuttgart
2151,736,736,2025-04-21 09:46:00,out_for_delivery,München
2152,736,736,2025-04-21 09:50:00,delivered,Köln
2153,737,737,2025-04-21 11:32:00,pickup,Köln
2154,737,737,2025-04-21 11:19:00,out_for_delivery,Hamburg
2155,737,737,2025-04-21 11:55:00,delivered,München
2156,738,738,2025-04-21 11:59:00,pickup,Köln
2157,738,738,2025-04-21 11:41:00,out_for_delivery,Frankfurt
2158,738,738,2025-04-21 11:53:00,delivered,Leipzig
2159,739,739,2025-04-21 13:21:00,pickup,Berlin
2160,739,739,2025-04-21 13:28:00,out_for_delivery,Frankfurt
2161,739,739,2025-04-21 13:00:00,delivered,Stuttgart
2162,740,740,2025-04-21 14:33:00,pickup,Stuttgart
2163,740,740,2025-04-21 14:00:00,out_for_delivery,Hamburg
2164,740,740,2025-04-21 14:19:00,delivered,München
2165,741,741,2025-06-21 10:20:00,pickup,Hamburg
2166,741,741,2025-06-21 10:38:00,out_for_delivery,Köln
2167,741,741,2025-06-21 10:31:00,delivered,Stuttgart
2168,742,742,2025-06-21 10:26:00,pickup,Stuttgart
2169,742,742,2025-06-21 10:17:00,out_for_delivery,München
2170,742,742,2025-06-21 10:01:00,delivered,Frankfurt
2171,743,743,2025-06-21 10:13:00,pickup,Hamburg
2172,743,743,2025-06-21 10:05:00,out_for_delivery,München
2173,743,743,2025-06-21 10:28:00,delivered,Köln
2174,744,744,2025-06-21 11:21:00,pickup,Hamburg
2175,744,744,2025-06-21 11:40:00,out_for_delivery,Stuttgart
2176,744,744,2025-06-21 11:45:00,delivered,Leipzig
2177,745,745,2025-06-21 12:47:00,pickup,Frankfurt
2178,745,745,2025-06-21 13:23:00,out_for_delivery,Hamburg
2179,745,745,2025-06-21 13:21:00,delivered,Stuttgart
2180,746,746,2025-06-21 14:32:00,pickup,Stuttgart
2181,746,746,2025-06-21 14:32:00,out_for_delivery,Hamburg
2182,746,746,2025-06-21 14:06:00,delivered,Köln
2183,747,747,2025-06-19 09:14:00,pickup,Köln
2184,747,747,2025-06-19 09:23:00,out_for_delivery,München
2185,747,747,2025-06-19 09:20:00,delivered,Frankfurt
2186,748,748,2025-06-19 10:16:00,pickup,Berlin
2187,748,748,2025-06-19 10:21:00,out_for_delivery,München
2188,749,749,2025-06-19 11:21:00,pickup,Berlin
2189,749,749,2025-06-19 11:30:00,out_for_delivery,Köln
2190,749,749,2025-06-19 11:06:00,delivered,Köln
2191,750,750,2025-06-19 12:32:00,pickup,Hamburg
2192,750,750,2025-06-19 12:40:00,out_for_delivery,Frankfurt
2193,750,750,2025-06-19 12:41:00,delivered,Hamburg
2194,751,751,2025-06-19 13:05:00,pickup,Köln
2195,751,751,2025-06-19 12:50:00,out_for_delivery,München
2196,751,751,2025-06-19 13:29:00,delivered,Leipzig
2197,752,752,2025-06-19 13:52:00,pickup,Leipzig
2198,752,752,2025-06-19 14:00:00,out_for_delivery,München
2199,752,752,2025-06-19 13:51:00,delivered,Berlin
2200,753,753,2025-05-11 09:28:00,pickup,Frankfurt
2201,753,753,2025-05-11 09:14:00,out_for_delivery,Hamburg
2202,753,753,2025-05-11 09:29:00,delivered,Frankfurt
2203,754,754,2025-05-11 09:28:00,pickup,Köln
2204,754,754,2025-05-11 09:35:00,out_for_delivery,Stuttgart
2205,754,754,2025-05-11 09:34:00,delivered,Hamburg
2206,755,755,2025-05-11 11:29:00,pickup,München
2207,755,755,2025-05-11 11:02:00,out_for_delivery,Leipzig
2208,755,755,2025-05-11 11:29:00,delivered,Leipzig
2209,756,756,2025-04-10 08:55:00,pickup,Leipzig
2210,756,756,2025-04-10 09:06:00,out_for_delivery,Berlin
2211,756,756,2025-04-10 09:14:00,delivered,Frankfurt
2212,757,757,2025-04-10 11:00:00,pickup,Frankfurt
2213,757,757,2025-04-10 11:04:00,out_for_delivery,Leipzig
2214,757,757,2025-04-10 10:34:00,delivered,Berlin
2215,758,758,2025-04-10 10:23:00,pickup,Frankfurt
2216,758,758,2025-04-10 10:42:00,out_for_delivery,München
2217,758,758,2025-04-10 10:43:00,delivered,München
2218,759,759,2025-04-10 12:42:00,pickup,Köln
2219,759,759,2025-04-10 12:31:00,out_for_delivery,Leipzig
2220,759,759,2025-04-10 12:51:00,delivered,München
2221,760,760,2025-04-10 12:50:00,pickup,Leipzig
2222,760,760,2025-04-10 12:59:00,out_for_delivery,Hamburg
2223,760,760,2025-04-10 13:04:00,delivered,Köln
2224,761,761,2025-05-29 09:05:00,pickup,Köln
2225,761,761,2025-05-29 08:52:00,out_for_delivery,Leipzig
2226,761,761,2025-05-29 08:47:00,delivered,Berlin
2227,762,762,2025-05-29 10:02:00,pickup,Stuttgart
2228,762,762,2025-05-29 10:05:00,out_for_delivery,Frankfurt
2229,762,762,2025-05-29 09:39:00,delivered,Frankfurt
2230,763,763,2025-05-29 10:44:00,pickup,Leipzig
2231,763,763,2025-05-29 10:46:00,out_for_delivery,München
2232,764,764,2025-05-29 12:22:00,pickup,Stuttgart
2233,764,764,2025-05-29 12:40:00,out_for_delivery,Köln
2234,764,764,2025-05-29 12:17:00,delivered,Hamburg
2235,765,765,2025-05-29 13:42:00,pickup,Köln
2236,765,765,2025-05-29 13:53:00,out_for_delivery,Frankfurt
2237,765,765,2025-05-29 13:21:00,delivered,München
2238,766,766,2025-05-29 14:55:00,pickup,Frankfurt
2239,766,766,2025-05-29 14:52:00,out_for_delivery,Hamburg
2240,766,766,2025-05-29 14:31:00,delivered,Stuttgart
2241,767,767,2025-05-28 09:09:00,pickup,Leipzig
2242,767,767,2025-05-28 09:06:00,out_for_delivery,Frankfurt
2243,767,767,2025-05-28 08:58:00,delivered,Berlin
2244,768,768,2025-05-28 11:37:00,pickup,Leipzig
2245,768,768,2025-05-28 11:24:00,out_for_delivery,Leipzig
2246,768,768,2025-05-28 11:27:00,delivered,Leipzig
2247,769,769,2025-05-28 11:11:00,pickup,Frankfurt
2248,769,769,2025-05-28 11:14:00,out_for_delivery,Frankfurt
2249,769,769,2025-05-28 10:51:00,delivered,Köln
2250,770,770,2025-05-28 11:55:00,pickup,Köln
2251,770,770,2025-05-28 12:23:00,out_for_delivery,Stuttgart
2252,770,770,2025-05-28 11:50:00,delivered,Leipzig
2253,771,771,2025-05-28 13:05:00,pickup,Hamburg
2254,771,771,2025-05-28 13:03:00,out_for_delivery,München
2255,771,771,2025-05-28 12:46:00,delivered,Hamburg
2256,772,772,2025-05-28 14:16:00,pickup,München
2257,772,772,2025-05-28 14:12:00,out_for_delivery,Stuttgart
2258,772,772,2025-05-28 14:17:00,delivered,Stuttgart
2259,773,773,2025-05-28 15:15:00,pickup,München
2260,773,773,2025-05-28 15:25:00,out_for_delivery,Köln
2261,773,773,2025-05-28 15:10:00,delivered,Stuttgart
2262,774,774,2025-05-26 08:42:00,pickup,München
2263,774,774,2025-05-26 08:42:00,out_for_delivery,Köln
2264,775,775,2025-05-26 10:21:00,pickup,München
2265,775,775,2025-05-26 10:20:00,out_for_delivery,Köln
2266,775,775,2025-05-26 10:14:00,delivered,München
2267,776,776,2025-05-26 10:05:00,pickup,Hamburg
2268,776,776,2025-05-26 10:06:00,out_for_delivery,Hamburg
2269,776,776,2025-05-26 10:20:00,delivered,Köln
2270,777,777,2025-05-26 12:24:00,pickup,Leipzig
2271,777,777,2025-05-26 12:34:00,out_for_delivery,Frankfurt
2272,777,777,2025-05-26 12:45:00,delivered,Köln
2273,778,778,2025-05-26 12:55:00,pickup,Frankfurt
2274,778,778,2025-05-26 13:16:00,out_for_delivery,Köln
2275,778,778,2025-05-26 13:15:00,delivered,München
2276,779,779,2025-04-01 10:05:00,pickup,Leipzig
2277,779,779,2025-04-01 10:10:00,out_for_delivery,München
2278,779,779,2025-04-01 09:39:00,delivered,Stuttgart
2279,780,780,2025-04-01 09:58:00,pickup,München
2280,780,780,2025-04-01 10:04:00,out_for_delivery,Köln
2281,780,780,2025-04-01 10:10:00,delivered,Leipzig
2282,781,781,2025-04-01 11:06:00,pickup,Stuttgart
2283,781,781,2025-04-01 11:23:00,out_for_delivery,München
2284,781,781,2025-04-01 11:18:00,delivered,München
2285,782,782,2025-06-26 09:00:00,pickup,Leipzig
2286,782,782,2025-06-26 08:50:00,out_for_delivery,Köln
2287,782,782,2025-06-26 08:42:00,delivered,München
2288,783,783,2025-06-26 09:46:00,pickup,Frankfurt
2289,783,783,2025-06-26 09:55:00,out_for_delivery,Hamburg
2290,783,783,2025-06-26 09:48:00,delivered,München
2291,784,784,2025-06-26 11:01:00,pickup,Leipzig
2292,784,784,2025-06-26 10:55:00,out_for_delivery,Köln
2293,784,784,2025-06-26 10:34:00,delivered,Köln
2294,785,785,2025-06-26 12:13:00,pickup,München
2295,785,785,2025-06-26 12:25:00,out_for_delivery,Stuttgart
2296,785,785,2025-06-26 12:41:00,delivered,München
2297,786,786,2025-06-26 13:07:00,pickup,Köln
2298,786,786,2025-06-26 13:24:00,out_for_delivery,Stuttgart
2299,786,786,2025-06-26 12:50:00,delivered,Leipzig
2300,787,787,2025-05-21 08:32:00,pickup,Berlin
2301,787,787,2025-05-21 08:56:00,out_for_delivery,Berlin
2302,787,787,2025-05-21 08:45:00,delivered,Stuttgart
2303,788,788,2025-05-21 10:24:00,pickup,München
2304,788,788,2025-05-21 10:26:00,out_for_delivery,München
2305,788,788,2025-05-21 10:12:00,delivered,München
2306,789,789,2025-05-21 10:19:00,pickup,Stuttgart
2307,789,789,2025-05-21 10:15:00,out_for_delivery,Leipzig
2308,789,789,2025-05-21 10:38:00,delivered,Stuttgart
2309,790,790,2025-05-21 11:59:00,pickup,Stuttgart
2310,790,790,2025-05-21 11:45:00,out_for_delivery,Leipzig
