scan_id,send_nr,stop_nr,scan_ts,evt,ort_txt
1823,713,713,2025-03-24 09:43:00,zustellung,Leipzig
1824,714,714,2025-03-24 10:27:00,uebernahme,Stuttgart
1825,714,714,2025-03-24 10:43:00,scan_hub,Leipzig
1826,715,715,2025-03-24 10:50:00,uebernahme,Stuttgart
1827,715,715,2025-03-24 10:30:00,scan_hub,München
1828,716,716,2025-01-18 09:13:00,uebernahme,Frankfurt
1829,716,716,2025-01-18 09:13:00,scan_hub,Frankfurt
1830,716,716,2025-01-18 09:09:00,zustellung,Köln
1831,717,717,2025-01-18 09:18:00,uebernahme,Leipzig
1832,717,717,2025-01-18 09:12:00,scan_hub,Berlin
1833,717,717,2025-01-18 09:08:00,zustellung,Stuttgart
1834,718,718,2025-04-18 09:12:00,uebernahme,Leipzig
1835,718,718,2025-04-18 09:34:00,scan_hub,Leipzig
1836,718,718,2025-04-18 09:16:00,zustellung,Leipzig
1837,719,719,2025-04-18 10:11:00,uebernahme,München
1838,719,719,2025-04-18 10:19:00,scan_hub,Frankfurt
1839,720,720,2025-04-18 10:07:00,uebernahme,Berlin
1840,720,720,2025-04-18 09:56:00,scan_hub,Frankfurt
1841,721,721,2025-04-18 10:52:00,uebernahme,Hamburg
1842,721,721,2025-04-18 10:31:00,scan_hub,Stuttgart
1843,721,721,2025-04-18 10:16:00,zustellung,Stuttgart
1844,722,722,2025-01-29 07:40:00,uebernahme,Leipzig
1845,722,722,2025-01-29 07:21:00,scan_hub,Stuttgart
1846,722,722,2025-01-29 07:48:00,zustellung,Frankfurt
1847,723,723,2025-01-29 08:57:00,uebernahme,München
1848,723,723,2025-01-29 08:43:00,scan_hub,Hamburg
1849,724,724,2025-01-29 10:35:00,uebernahme,München
1850,724,724,2025-01-29 10:10:00,scan_hub,Leipzig
1851,725,725,2025-01-29 11:14:00,uebernahme,Frankfurt
1852,725,725,2025-01-29 11:37:00,scan_hub,Leipzig
1853,725,725,2025-01-29 11:21:00,zustellung,Berlin
1854,726,726,2025-01-29 11:42:00,uebernahme,Stuttgart
1855,726,726,2025-01-29 11:48:00,scan_hub,Hamburg
1856,727,727,2025-02-05 07:54:00,uebernahme,Köln
1857,727,727,2025-02-05 08:22:00,scan_hub,München
1858,728,728,2025-02-05 09:11:00,uebernahme,Hamburg
1859,728,728,2025-02-05 09:52:00,scan_hub,München
1860,729,729,2025-02-05 10:15:00,uebernahme,Leipzig
1861,729,729,2025-02-05 10:50:00,scan_hub,Frankfurt
1862,729,729,2025-02-05 10:12:00,zustellung,Hamburg
1863,730,730,2025-02-05 10:48:00,uebernahme,Berlin
1864,730,730,2025-02-05 10:39:00,scan_hub,Köln
1865,730,730,2025-02-05 10:54:00,zustellung,Berlin
1866,731,731,2025-02-14 09:07:00,uebernahme,Köln
1867,731,731,2025-02-14 08:56:00,scan_hub,Berlin
1868,732,732,2025-02-14 09:35:00,uebernahme,München
1869,732,732,2025-02-14 09:18:00,scan_hub,Stuttgart
1870,732,732,2025-02-14 09:24:00,zustellung,München
1871,733,733,2025-02-14 10:31:00,uebernahme,Stuttgart
1872,733,733,2025-02-14 10:17:00,scan_hub,Hamburg
1873,733,733,2025-02-14 10:01:00,zustellung,Berlin
1874,734,734,2025-02-14 11:04:00,uebernahme,Hamburg
1875,734,734,2025-02-14 11:07:00,scan_hub,Stuttgart
1876,734,734,2025-02-14 11:16:00,zustellung,Berlin
1877,735,735,2025-02-14 11:37:00,uebernahme,Leipzig
1878,735,735,2025-02-14 11:48:00,scan_hub,München
1879,736,736,2025-02-17 07:46:00,uebernahme,München
1880,736,736,2025-02-17 07:26:00,scan_hub,Frankfurt
1881,737,737,2025-02-17 09:01:00,uebernahme,Leipzig
1882,737,737,2025-02-17 08:16:00,scan_hub,Berlin
1883,738,738,2025-01-19 07:10:00,uebernahme,Köln
1884,738,738,2025-01-19 07:36:00,scan_hub,Frankfurt
1885,738,738,2025-01-19 07:55:00,zustellung,Berlin
1886,739,739,2025-01-19 08:20:00,uebernahme,Köln
1887,739,739,2025-01-19 08:48:00,scan_hub,Frankfurt
1888,740,740,2025-01-19 09:51:00,uebernahme,Köln
1889,740,740,2025-01-19 09:42:00,scan_hub,Hamburg
1890,741,741,2025-01-19 10:47:00,uebernahme,Frankfurt
1891,741,741,2025-01-19 10:21:00,scan_hub,Stuttgart
1892,741,741,2025-01-19 10:36:00,zustellung,Berlin
1893,742,742,2025-01-22 09:05:00,uebernahme,Stuttgart
1894,742,742,2025-01-22 09:14:00,scan_hub,Leipzig
1895,742,742,2025-01-22 09:12:00,zustellung,Leipzig
1896,743,743,2025-01-22 10:18:00,uebernahme,Köln
1897,743,743,2025-01-22 09:52:00,scan_hub,Leipzig
1898,744,744,2025-01-22 10:21:00,uebernahme,München
1899,744,744,2025-01-22 10:58:00,scan_hub,München
1900,745,745,2025-01-22 10:24:00,uebernahme,Köln
1901,745,745,2025-01-22 10:27:00,scan_hub,Frankfurt
1902,745,745,2025-01-22 10:34:00,zustellung,Hamburg
1903,746,746,2025-01-22 13:13:00,uebernahme,Köln
1904,746,746,2025-01-22 13:10:00,scan_hub,Leipzig
1905,747,747,2025-01-22 13:05:00,uebernahme,Frankfurt
1906,747,747,2025-01-22 13:32:00,scan_hub,Frankfurt
1907,747,747,2025-01-22 13:17:00,zustellung,Frankfurt
1908,748,748,2025-04-12 07:04:00,uebernahme,Berlin
1909,748,748,2025-04-12 07:19:00,scan_hub,Köln
1910,748,748,2025-04-12 07:01:00,zustellung,Leipzig
1911,749,749,2025-04-12 08:30:00,uebernahme,Köln
1912,749,749,2025-04-12 08:36:00,scan_hub,Köln
1913,749,749,2025-04-12 08:31:00,zustellung,Leipzig
1914,750,750,2025-03-29 07:31:00,uebernahme,München
1915,750,750,2025-03-29 07:41:00,scan_hub,Berlin
1916,750,750,2025-03-29 07:16:00,zustellung,Hamburg
1917,751,751,2025-03-29 09:19:00,uebernahme,Köln
1918,751,751,2025-03-29 08:47:00,scan_hub,Berlin
1919,752,752,2025-03-29 09:17:00,uebernahme,Berlin
1920,752,752,2025-03-29 09:23:00,scan_hub,Stuttgart
1921,753,753,2025-03-29 10:19:00,uebernahme,Köln
1922,753,753,2025-03-29 10:52:00,scan_hub,Berlin
1923,753,753,2025-03-29 10:14:00,zustellung,Berlin
1924,754,754,2025-03-29 12:41:00,uebernahme,Stuttgart
1925,754,754,2025-03-29 13:21:00,scan_hub,Stuttgart
1926,754,754,2025-03-29 12:56:00,zustellung,Leipzig
1927,755,755,2025-03-29 13:30:00,uebernahme,Leipzig
1928,755,755,2025-03-29 13:30:00,scan_hub,Berlin
1929,755,755,2025-03-29 13:44:00,zustellung,Köln
1930,756,756,2025-02-17 07:36:00,uebernahme,Stuttgart
1931,756,756,2025-02-17 07:58:00,scan_hub,Frankfurt
1932,756,756,2025-02-17 07:56:00,zustellung,Frankfurt
1933,757,757,2025-02-17 07:55:00,uebernahme,Köln
1934,757,757,2025-02-17 08:19:00,scan_hub,Berlin
1935,757,757,2025-02-17 08:14:00,zustellung,Stuttgart
1936,758,758,2025-02-17 10:30:00,uebernahme,Frankfurt
1937,758,758,2025-02-17 10:27:00,scan_hub,Leipzig
1938,759,759,2025-02-17 11:17:00,uebernahme,Leipzig
1939,759,759,2025-02-17 11:27:00,scan_hub,Stuttgart
1940,760,760,2025-02-17 13:18:00,uebernahme,Stuttgart
1941,760,760,2025-02-17 13:05:00,scan_hub,Köln
1942,760,760,2025-02-17 13:32:00,zustellung,Frankfurt
1943,761,761,2025-01-26 07:56:00,uebernahme,Leipzig
1944,761,761,2025-01-26 08:17:00,scan_hub,München
1945,761,761,2025-01-26 08:38:00,zustellung,Frankfurt
1946,762,762,2025-01-26 10:39:00,uebernahme,Hamburg
1947,762,762,2025-01-26 10:21:00,scan_hub,Leipzig
1948,763,763,2025-01-26 09:27:00,uebernahme,Köln
1949,763,763,2025-01-26 09:28:00,scan_hub,Hamburg
1950,763,763,2025-01-26 10:08:00,zustellung,Stuttgart
1951,764,764,2025-01-26 09:56:00,uebernahme,München
1952,764,764,2025-01-26 10:17:00,scan_hub,Frankfurt
1953,765,765,2025-01-26 11:38:00,uebernahme,Hamburg
1954,765,765,2025-01-26 11:19:00,scan_hub,München
1955,765,765,2025-01-26 11:33:00,zustellung,Köln
1956,766,766,2025-01-26 14:32:00,uebernahme,Berlin
1957,766,766,2025-01-26 15:02:00,scan_hub,Frankfurt
1958,766,766,2025-01-26 15:04:00,zustellung,Frankfurt
1959,767,767,2025-02-26 07:51:00,uebernahme,Hamburg
1960,767,767,2025-02-26 08:02:00,scan_hub,Hamburg
1961,767,767,2025-02-26 08:01:00,zustellung,München
1962,768,768,2025-02-26 09:06:00,uebernahme,München
1963,768,768,2025-02-26 09:20:00,scan_hub,München
1964,769,769,2025-02-26 10:47:00,uebernahme,München
1965,769,769,2025-02-26 10:45:00,scan_hub,Frankfurt
1966,769,769,2025-02-26 11:00:00,zustellung,Köln
1967,770,770,2025-03-13 07:38:00,uebernahme,Berlin
1968,770,770,2025-03-13 06:59:00,scan_hub,Hamburg
1969,771,771,2025-03-13 09:07:00,uebernahme,Frankfurt
1970,771,771,2025-03-13 09:08:00,scan_hub,Berlin
1971,771,771,2025-03-13 09:13:00,zustellung,Berlin
1972,772,772,2025-03-13 12:00:00,uebernahme,Hamburg
1973,772,772,2025-03-13 11:32:00,scan_hub,Köln
1974,772,772,2025-03-13 11:30:00,zustellung,Berlin
1975,773,773,2025-03-13 12:35:00,uebernahme,Berlin
1976,773,773,2025-03-13 12:32:00,scan_hub,Frankfurt
1977,774,774,2025-03-13 12:09:00,uebernahme,München
1978,774,774,2025-03-13 12:06:00,scan_hub,München
1979,774,774,2025-03-13 12:05:00,zustellung,Hamburg
1980,775,775,2025-04-21 08:41:00,uebernahme,Berlin
1981,775,775,2025-04-21 08:04:00,scan_hub,Leipzig
1982,776,776,2025-04-21 08:22:00,uebernahme,Frankfurt
1983,776,776,2025-04-21 08:15:00,scan_hub,Berlin
1984,776,776,2025-04-21 08:26:00,zustellung,Leipzig
1985,777,777,2025-04-21 10:23:00,uebernahme,Hamburg
1986,777,777,2025-04-21 10:33:00,scan_hub,Leipzig
1987,778,778,2025-04-29 07:59:00,uebernahme,Köln
1988,778,778,2025-04-29 07:21:00,scan_hub,Stuttgart
1989,778,778,2025-04-29 07:27:00,zustellung,Hamburg
1990,779,779,2025-04-29 08:25:00,uebernahme,Leipzig
1991,779,779,2025-04-29 08:43:00,scan_hub,Berlin
1992,780,780,2025-04-29 10:03:00,uebernahme,Köln
1993,780,780,2025-04-29 09:56:00,scan_hub,Stuttgart
1994,781,781,2025-04-04 07:43:00,uebernahme,Frankfurt
1995,781,781,2025-04-04 07:29:00,scan_hub,Frankfurt
1996,782,782,2025-04-04 08:48:00,uebernahme,Hamburg
1997,782,782,2025-04-04 08:25:00,scan_hub,Stuttgart
1998,782,782,2025-04-04 08:25:00,zustellung,Leipzig
1999,783,783,2025-04-04 09:59:00,uebernahme,Frankfurt
2000,783,783,2025-04-04 10:00:00,scan_hub,Stuttgart
2001,784,784,2025-04-04 10:40:00,uebernahme,München
2002,784,784,2025-04-04 10:54:00,scan_hub,Köln
2003,784,784,2025-04-04 10:43:00,zustellung,Berlin
2004,785,785,2025-02-06 09:20:00,uebernahme,Hamburg
2005,785,785,2025-02-06 09:10:00,scan_hub,Hamburg
2006,785,785,2025-02-06 08:56:00,zustellung,Stuttgart
2007,786,786,2025-02-06 09:04:00,uebernahme,Hamburg
2008,786,786,2025-02-06 08:21:00,scan_hub,Hamburg
2009,786,786,2025-02-06 08:45:00,zustellung,Stuttgart
2010,787,787,2025-04-14 09:02:00,uebernahme,Stuttgart
2011,787,787,2025-04-14 08:55:00,scan_hub,Berlin
2012,788,788,2025-04-14 09:15:00,uebernahme,München
2013,788,788,2025-04-14 09:14:00,scan_hub,München
2014,788,788,2025-04-14 09:51:00,zustellung,Stuttgart
2015,789,789,2025-04-14 09:50:00,uebernahme,Stuttgart
2016,789,789,2025-04-14 10:05:00,scan_hub,Frankfurt
2017,790,790,2025-04-13 08:09:00,uebernahme,Stuttgart
2018,790,790,2025-04-13 08:01:00,scan_hub,Frankfurt
2019,790,790,2025-04-13 07:50:00,zustellung,Stuttgart
2020,791,791,2025-04-13 10:07:00,uebernahme,Stuttgart
2021,791,791,2025-04-13 09:49:00,scan_hub,München
2022,791,791,2025-04-13 10:01:00,zustellung,Stuttgart
2023,792,792,2025-03-28 07:58:00,uebernahme,München
2024,792,792,2025-03-28 07:59:00,scan_hub,Leipzig
2025,792,792,2025-03-28 07:33:00,zustellung,Frankfurt
2026,793,793,2025-03-28 09:32:00,uebernahme,Hamburg
2027,793,793,2025-03-28 09:08:00,scan_hub,Frankfurt
2028,794,794,2025-03-28 11:33:00,uebernahme,Stuttgart
2029,794,794,2025-03-28 11:12:00,scan_hub,München
2030,794,794,2025-03-28 10:59:00,zustellung,München
2031,795,795,2025-03-28 11:09:00,uebernahme,Berlin
2032,795,795,2025-03-28 10:39:00,scan_hub,Köln
2033,796,796,2025-03-28 12:30:00,uebernahme,Berlin
2034,796,796,2025-03-28 11:56:00,scan_hub,Stuttgart
2035,797,797,2025-01-30 09:29:00,uebernahme,München
2036,797,797,2025-01-30 10:08:00,scan_hub,Hamburg
2037,797,797,2025-01-30 09:23:00,zustellung,München
2038,798,798,2025-01-30 08:50:00,uebernahme,Stuttgart
2039,798,798,2025-01-30 09:14:00,scan_hub,Frankfurt
2040,799,799,2025-04-03 08:58:00,uebernahme,München
2041,799,799,2025-04-03 09:38:00,scan_hub,München
2042,799,799,2025-04-03 09:04:00,zustellung,Köln
2043,800,800,2025-04-03 09:20:00,uebernahme,Berlin
2044,800,800,2025-04-03 09:00:00,scan_hub,München
2045,801,801,2025-01-14 08:01:00,uebernahme,Stuttgart
2046,801,801,2025-01-14 07:30:00,scan_hub,Frankfurt
2047,802,802,2025-01-14 09:34:00,uebernahme,Stuttgart
2048,802,802,2025-01-14 09:27:00,scan_hub,Leipzig
2049,803,803,2025-01-14 10:11:00,uebernahme,Hamburg
2050,803,803,2025-01-14 09:49:00,scan_hub,München
2051,803,803,2025-01-14 10:03:00,zustellung,Köln
2052,804,804,2025-01-14 11:27:00,uebernahme,Köln
2053,804,804,2025-01-14 11:42:00,scan_hub,Leipzig
2054,805,805,2025-01-14 13:39:00,uebernahme,Leipzig
2055,805,805,2025-01-14 13:11:00,scan_hub,München
2056,805,805,2025-01-14 13:10:00,zustellung,Köln
2057,806,806,2025-03-22 07:39:00,uebernahme,Leipzig
2058,806,806,2025-03-22 07:30:00,scan_hub,Berlin
2059,806,806,2025-03-22 07:18:00,zustellung,München
2060,807,807,2025-03-22 08:28:00,uebernahme,Köln
2061,807,807,2025-03-22 08:43:00,scan_hub,Berlin
2062,807,807,2025-03-22 08:31:00,zustellung,Berlin
2063,808,808,2025-03-22 11:48:00,uebernahme,Stuttgart
2064,808,808,2025-03-22 11:44:00,scan_hub,Hamburg
2065,809,809,2025-04-26 07:13:00,uebernahme,Berlin
2066,809,809,2025-04-26 07:37:00,scan_hub,Frankfurt
2067,809,809,2025-04-26 07:36:00,zustellung,Berlin
2068,810,810,2025-04-26 08:27:00,uebernahme,Leipzig
2069,810,810,2025-04-26 08:46:00,scan_hub,München
2070,810,810,2025-04-26 08:26:00,zustellung,Stuttgart
2071,811,811,2025-03-08 09:15:00,uebernahme,München
2072,811,811,2025-03-08 09:22:00,scan_hub,München
2073,811,811,2025-03-08 09:25:00,zustellung,Berlin
2074,812,812,2025-03-08 10:49:00,uebernahme,Stuttgart
2075,812,812,2025-03-08 10:46:00,scan_hub,München
2076,812,812,2025-03-08 10:22:00,zustellung,Leipzig
2077,813,813,2025-03-08 10:10:00,uebernahme,Köln
2078,813,813,2025-03-08 10:07:00,scan_hub,Frankfurt
2079,813,813,2025-03-08 10:20:00,zustellung,Leipzig
2080,814,814,2025-02-01 08:04:00,uebernahme,Leipzig
2081,814,814,2025-02-01 08:01:00,scan_hub,Berlin
2082,814,814,2025-02-01 08:50:00,zustellung,Köln
2083,815,815,2025-02-01 09:26:00,uebernahme,Köln
2084,815,815,2025-02-01 09:27:00,scan_hub,Stuttgart
2085,816,816,2025-02-01 10:02:00,uebernahme,Köln
2086,816,816,2025-02-01 09:44:00,scan_hub,Frankfurt
2087,816,816,2025-02-01 09:59:00,zustellung,Köln
2088,817,817,2025-02-01 12:53:00,uebernahme,Frankfurt
2089,817,817,2025-02-01 13:01:00,scan_hub,Köln
2090,817,817,2025-02-01 12:27:00,zustellung,Berlin
2091,818,818,2025-02-01 12:35:00,uebernahme,Leipzig
2092,818,818,2025-02-01 12:23:00,scan_hub,Berlin
2093,818,818,2025-02-01 12:27:00,zustellung,München
2094,819,819,2025-02-01 14:11:00,uebernahme,Frankfurt
2095,819,819,2025-02-01 14:08:00,scan_hub,Frankfurt
2096,819,819,2025-02-01 13:52:00,zustellung,Leipzig
2097,820,820,2025-04-30 08:09:00,uebernahme,Berlin
2098,820,820,2025-04-30 07:28:00,scan_hub,Hamburg
2099,820,820,2025-04-30 08:09:00,zustellung,Frankfurt
2100,821,821,2025-04-30 08:59:00,uebernahme,Stuttgart
2101,821,821,2025-04-30 08:25:00,scan_hub,München
2102,821,821,2025-04-30 08:29:00,zustellung,Berlin
2103,822,822,2025-04-30 10:49:00,uebernahme,Frankfurt
2104,822,822,2025-04-30 11:16:00,scan_hub,München
2105,823,823,2025-04-30 10:03:00,uebernahme,Hamburg
2106,823,823,2025-04-30 10:23:00,scan_hub,München
2107,823,823,2025-04-30 10:20:00,zustellung,Stuttgart
2108,824,824,2025-04-30 12:05:00,uebernahme,Stuttgart
2109,824,824,2025-04-30 11:43:00,scan_hub,Berlin
2110,825,825,2025-04-30 12:41:00,uebernahme,Frankfurt
2111,825,825,2025-04-30 12:51:00,scan_hub,Köln
2112,826,826,2025-04-06 07:15:00,uebernahme,Leipzig
2113,826,826,2025-04-06 07:36:00,scan_hub,Köln
2114,827,827,2025-04-06 08:50:00,uebernahme,Hamburg
2115,827,827,2025-04-06 08:58:00,scan_hub,München
2116,827,827,2025-04-06 09:00:00,zustellung,Hamburg
2117,828,828,2025-04-06 10:14:00,uebernahme,Berlin
2118,828,828,2025-04-06 10:10:00,scan_hub,Leipzig
2119,829,829,2025-04-06 10:48:00,uebernahme,Frankfurt
2120,829,829,2025-04-06 10:35:00,scan_hub,Leipzig
2121,829,829,2025-04-06 10:38:00,zustellung,Hamburg
2122,830,830,2025-04-06 13:18:00,uebernahme,Frankfurt
2123,830,830,2025-04-06 13:32:00,scan_hub,Stuttgart
2124,830,830,2025-04-06 13:32:00,zustellung,Köln
2125,831,831,2025-04-06 12:50:00,uebernahme,Berlin
2126,831,831,2025-04-06 12:48:00,scan_hub,Berlin
2127,831,831,2025-04-06 12:44:00,zustellung,Berlin
2128,832,832,2025-04-28 09:36:00,uebernahme,München
2129,832,832,2025-04-28 09:56:00,scan_hub,Hamburg
2130,832,832,2025-04-28 09:30:00,zustellung,Stuttgart
2131,833,833,2025-04-28 08:58:00,uebernahme,Hamburg
2132,833,833,2025-04-28 09:17:00,scan_hub,München
2133,833,833,2025-04-28 09:36:00,zustellung,Stuttgart
2134,834,834,2025-04-28 11:20:00,uebernahme,Berlin
2135,834,834,2025-04-28 11:18:00,scan_hub,Hamburg
2136,834,834,2025-04-28 11:29:00,zustellung,Frankfurt
2137,835,835,2025-04-28 10:22:00,uebernahme,Stuttgart
2138,835,835,2025-04-28 10:38:00,scan_hub,München
2139,836,836,2025-04-28 13:50:00,uebernahme,München
2140,836,836,2025-04-28 13:53:00,scan_hub,Hamburg
2141,836,836,2025-04-28 13:59:00,zustellung,München
2142,837,837,2025-04-28 13:23:00,uebernahme,Köln
2143,837,837,2025-04-28 13:40:00,scan_hub,Köln
2144,837,837,2025-04-28 13:08:00,zustellung,Hamburg
2145,838,838,2025-04-05 09:30:00,uebernahme,Hamburg
2146,838,838,2025-04-05 09:26:00,scan_hub,Frankfurt
2147,839,839,2025-04-05 10:06:00,uebernahme,Stuttgart
2148,839,839,2025-04-05 10:10:00,scan_hub,Stuttgart
2149,839,839,2025-04-05 09:38:00,zustellung,München
2150,840,840,2025-04-05 09:23:00,uebernahme,Stuttgart
2151,840,840,2025-04-05 09:22:00,scan_hub,Köln
2152,841,841,2025-04-05 10:49:00,uebernahme,Berlin
2153,841,841,2025-04-05 10:51:00,scan_hub,Leipzig
2154,842,842,2025-04-05 11:35:00,uebernahme,Köln
2155,842,842,2025-04-05 11:58:00,scan_hub,Frankfurt
2156,842,842,2025-04-05 11:38:00,zustellung,München
2157,843,843,2025-03-10 09:29:00,uebernahme,Berlin
2158,843,843,2025-03-10 09:26:00,scan_hub,Köln
2159,844,844,2025-03-10 08:49:00,uebernahme,Stuttgart
2160,844,844,2025-03-10 09:26:00,scan_hub,Leipzig
2161,845,845,2025-03-10 09:47:00,uebernahme,Leipzig
2162,845,845,2025-03-10 10:10:00,scan_hub,Frankfurt
2163,845,845,2025-03-10 09:34:00,zustellung,Köln
2164,846,846,2025-03-19 07:51:00,uebernahme,Berlin
2165,846,846,2025-03-19 08:03:00,scan_hub,Stuttgart
2166,846,846,2025-03-19 08:28:00,zustellung,Frankfurt
2167,847,847,2025-03-19 08:48:00,uebernahme,Stuttgart
2168,847,847,2025-03-19 09:03:00,scan_hub,München
2169,847,847,2025-03-19 09:06:00,zustellung,Köln
2170,848,848,2025-03-19 10:18:00,uebernahme,München
2171,848,848,2025-03-19 10:23:00,scan_hub,Stuttgart
2172,848,848,2025-03-19 10:27:00,zustellung,Frankfurt
2173,849,849,2025-02-01 09:03:00,uebernahme,Leipzig
2174,849,849,2025-02-01 09:08:00,scan_hub,Stuttgart
2175,850,850,2025-02-01 08:26:00,uebernahme,Köln
2176,850,850,2025-02-01 08:18:00,scan_hub,München
2177,850,850,2025-02-01 08:34:00,zustellung,Köln
2178,851,851,2025-02-01 11:14:00,uebernahme,Stuttgart
2179,851,851,2025-02-01 11:16:00,scan_hub,Stuttgart
2180,852,852,2025-02-01 10:49:00,uebernahme,Frankfurt
2181,852,852,2025-02-01 10:43:00,scan_hub,Leipzig
2182,852,852,2025-02-01 11:11:00,zustellung,Berlin
2183,853,853,2025-02-01 12:35:00,uebernahme,München
2184,853,853,2025-02-01 13:00:00,scan_hub,Hamburg
2185,854,854,2025-03-08 07:19:00,uebernahme,Stuttgart
2186,854,854,2025-03-08 07:41:00,scan_hub,Hamburg
2187,854,854,2025-03-08 07:43:00,zustellung,Stuttgart
2188,855,855,2025-03-08 08:30:00,uebernahme,Frankfurt
2189,855,855,2025-03-08 08:44:00,scan_hub,Stuttgart
2190,855,855,2025-03-08 08:17:00,zustellung,Köln
2191,856,856,2025-03-08 09:31:00,uebernahme,Stuttgart
2192,856,856,2025-03-08 09:27:00,scan_hub,Stuttgart
2193,856,856,2025-03-08 09:49:00,zustellung,Köln
2194,857,857,2025-03-08 11:44:00,uebernahme,Köln
2195,857,857,2025-03-08 11:31:00,scan_hub,Leipzig
2196,857,857,2025-03-08 11:54:00,zustellung,München
2197,858,858,2025-03-08 11:52:00,uebernahme,Köln
2198,858,858,2025-03-08 11:40:00,scan_hub,Hamburg
2199,859,859,2025-04-15 07:34:00,uebernahme,Leipzig
2200,859,859,2025-04-15 07:55:00,scan_hub,Hamburg
2201,860,860,2025-04-15 11:09:00,uebernahme,Stuttgart
2202,860,860,2025-04-15 11:10:00,scan_hub,Köln
2203,860,860,2025-04-15 10:49:00,zustellung,Leipzig
2204,861,861,2025-04-15 10:22:00,uebernahme,Frankfurt
2205,861,861,2025-04-15 10:12:00,scan_hub,Frankfurt
2206,862,862,2025-04-15 11:09:00,uebernahme,Frankfurt
2207,862,862,2025-04-15 11:13:00,scan_hub,Köln
2208,863,863,2025-03-16 07:43:00,uebernahme,Berlin
2209,863,863,2025-03-16 08:07:00,scan_hub,Frankfurt
2210,864,864,2025-03-16 08:40:00,uebernahme,Leipzig
2211,864,864,2025-03-16 08:45:00,scan_hub,Leipzig
2212,864,864,2025-03-16 08:39:00,zustellung,Hamburg
2213,865,865,2025-03-16 09:41:00,uebernahme,München
2214,865,865,2025-03-16 09:35:00,scan_hub,Hamburg
2215,865,865,2025-03-16 09:17:00,zustellung,Stuttgart
2216,866,866,2025-05-09 09:25:00,uebernahme,Leipzig
2217,866,866,2025-05-09 09:26:00,scan_hub,Frankfurt
2218,866,866,2025-05-09 09:30:00,zustellung,Hamburg
2219,867,867,2025-05-09 10:10:00,uebernahme,München
2220,867,867,2025-05-09 09:59:00,scan_hub,München
2221,868,868,2025-05-09 11:53:00,uebernahme,Köln
2222,868,868,2025-05-09 12:10:00,scan_hub,Berlin
2223,869,869,2025-05-09 10:58:00,uebernahme,Leipzig
2224,869,869,2025-05-09 10:48:00,scan_hub,Stuttgart
2225,869,869,2025-05-09 10:49:00,zustellung,Köln
2226,870,870,2025-05-09 11:42:00,uebernahme,Berlin
2227,870,870,2025-05-09 11:29:00,scan_hub,Leipzig
2228,870,870,2025-05-09 11:34:00,zustellung,Stuttgart
2229,871,871,2025-03-05 07:31:00,uebernahme,Berlin
2230,871,871,2025-03-05 07:59:00,scan_hub,Berlin
2231,872,872,2025-03-05 08:25:00,uebernahme,Köln
2232,872,872,2025-03-05 08:40:00,scan_hub,Leipzig
2233,873,873,2025-03-05 10:17:00,uebernahme,Hamburg
2234,873,873,2025-03-05 10:40:00,scan_hub,Leipzig
2235,873,873,2025-03-05 10:34:00,zustellung,Köln
2236,874,874,2025-03-05 11:13:00,uebernahme,Hamburg
2237,874,874,2025-03-05 11:48:00,scan_hub,Leipzig
2238,874,874,2025-03-05 11:47:00,zustellung,Köln
2239,875,875,2025-02-03 08:39:00,uebernahme,München
2240,875,875,2025-02-03 08:16:00,scan_hub,Stuttgart
2241,876,876,2025-02-03 08:24:00,uebernahme,Frankfurt
2242,876,876,2025-02-03 08:20:00,scan_hub,München
2243,877,877,2025-02-03 12:04:00,uebernahme,München
2244,877,877,2025-02-03 11:54:00,scan_hub,Berlin
2245,877,877,2025-02-03 11:41:00,zustellung,München
2246,878,878,2025-03-09 08:00:00,uebernahme,Berlin
2247,878,878,2025-03-09 08:33:00,scan_hub,Köln
2248,879,879,2025-03-09 10:00:00,uebernahme,Leipzig
2249,879,879,2025-03-09 10:38:00,scan_hub,München
2250,879,879,2025-03-09 10:39:00,zustellung,Berlin
2251,880,880,2025-04-03 08:36:00,uebernahme,Stuttgart
2252,880,880,2025-04-03 08:42:00,scan_hub,Stuttgart
2253,881,881,2025-04-03 09:09:00,uebernahme,München
2254,881,881,2025-04-03 09:23:00,scan_hub,Köln
2255,882,882,2025-04-03 09:41:00,uebernahme,Köln
2256,882,882,2025-04-03 10:17:00,scan_hub,Hamburg
2257,883,883,2025-01-24 09:08:00,uebernahme,Stuttgart
2258,883,883,2025-01-24 09:18:00,scan_hub,Berlin
2259,884,884,2025-01-24 10:28:00,uebernahme,München
2260,884,884,2025-01-24 10:45:00,scan_hub,Hamburg
2261,885,885,2025-01-24 10:09:00,uebernahme,Köln
2262,885,885,2025-01-24 09:42:00,scan_hub,Hamburg
2263,885,885,2025-01-24 09:59:00,zustellung,Berlin
2264,886,886,2025-01-24 10:40:00,uebernahme,Stuttgart
2265,886,886,2025-01-24 10:40:00,scan_hub,München
2266,887,887,2025-04-20 08:56:00,uebernahme,Leipzig
2267,887,887,2025-04-20 08:23:00,scan_hub,Berlin
2268,888,888,2025-04-20 09:18:00,uebernahme,Stuttgart
2269,888,888,2025-04-20 09:55:00,scan_hub,Köln
2270,888,888,2025-04-20 09:28:00,zustellung,Berlin
2271,889,889,2025-04-20 09:55:00,uebernahme,Leipzig
2272,889,889,2025-04-20 09:29:00,scan_hub,Köln
