mess_id,masch_id,ts,temp_c,vib_rms,leist_kw,energie_kwh
423,7,2025-02-01 10:12:00,52.6,5.38,10.5,2.1
424,8,2025-02-01 10:12:00,70.5,3.32,12.54,2.508
425,9,2025-02-01 10:12:00,62.8,5.41,13.78,2.756
426,10,2025-02-01 10:12:00,59.5,7.43,7.91,1.582
427,11,2025-02-01 10:12:00,83.1,6.56,24.32,4.864
428,12,2025-02-01 10:12:00,97.8,0.28,18.98,3.796
429,13,2025-02-01 10:12:00,96.3,4.01,8.43,1.686
430,14,2025-02-01 10:12:00,59.8,4.74,26.8,5.36
431,15,2025-02-01 10:12:00,64.6,0.38,20.67,4.134
432,16,2025-02-01 10:12:00,74.5,6.3,24.08,4.816
433,1,2025-02-01 10:24:00,91.4,2.82,7.31,1.462
434,2,2025-02-01 10:24:00,71.8,4.5,6.98,1.396
435,3,2025-02-01 10:24:00,47.3,7.22,11.27,2.254
436,4,2025-02-01 10:24:00,90.1,7.68,13.47,2.694
437,5,2025-02-01 10:24:00,88.7,6.14,14.1,2.82
438,6,2025-02-01 10:24:00,68.4,2.64,12.5,2.5
439,7,2025-02-01 10:24:00,61.8,2.39,18.02,3.604
440,8,2025-02-01 10:24:00,66.0,0.38,10.08,2.016
441,9,2025-02-01 10:24:00,73.3,7.53,14.9,2.98
442,10,2025-02-01 10:24:00,74.1,4.99,14.06,2.812
443,11,2025-02-01 10:24:00,64.0,0.87,10.02,2.004
444,12,2025-02-01 10:24:00,40.4,1.66,13.12,2.624
445,13,2025-02-01 10:24:00,43.5,6.97,19.59,3.918
446,14,2025-02-01 10:24:00,38.0,7.03,25.02,5.004
447,15,2025-02-01 10:24:00,70.8,3.39,14.48,2.896
448,16,2025-02-01 10:24:00,64.3,5.41,13.68,2.736
449,1,2025-02-01 10:36:00,90.3,0.48,3.99,0.798
450,2,2025-02-01 10:36:00,35.5,8.09,4.38,0.876
451,3,2025-02-01 10:36:00,59.5,5.18,6.89,1.378
452,4,2025-02-01 10:36:00,74.5,4.82,6.68,1.336
453,5,2025-02-01 10:36:00,82.5,7.73,13.98,2.796
454,6,2025-02-01 10:36:00,87.0,2.57,18.64,3.728
455,7,2025-02-01 10:36:00,68.8,1.07,14.54,2.908
456,8,2025-02-01 10:36:00,83.3,6.63,8.25,1.65
457,9,2025-02-01 10:36:00,37.8,5.59,21.27,4.254
458,10,2025-02-01 10:36:00,88.9,7.6,14.25,2.85
459,11,2025-02-01 10:36:00,84.4,4.88,16.92,3.384
460,12,2025-02-01 10:36:00,80.3,6.86,11.0,2.2
461,13,2025-02-01 10:36:00,46.3,1.16,22.98,4.596
462,14,2025-02-01 10:36:00,93.3,7.37,19.35,3.87
463,15,2025-02-01 10:36:00,67.1,1.14,25.69,5.138
464,16,2025-02-01 10:36:00,75.4,6.87,17.11,3.422
465,1,2025-02-01 10:48:00,94.9,7.9,11.25,2.25
466,2,2025-02-01 10:48:00,68.5,3.5,7.61,1.522
467,3,2025-02-01 10:48:00,53.9,2.33,8.58,1.716
468,4,2025-02-01 10:48:00,55.6,1.94,11.24,2.248
469,5,2025-02-01 10:48:00,77.5,5.94,15.33,3.066
470,6,2025-02-01 10:48:00,94.2,1.14,9.19,1.838
471,7,2025-02-01 10:48:00,94.1,7.67,16.24,3.248
472,8,2025-02-01 10:48:00,92.7,6.61,14.95,2.99
473,9,2025-02-01 10:48:00,43.6,8.1,15.08,3.016
474,10,2025-02-01 10:48:00,37.5,4.97,14.94,2.988
475,11,2025-02-01 10:48:00,75.6,3.14,21.29,4.258
476,12,2025-02-01 10:48:00,45.4,6.19,26.03,5.206
477,13,2025-02-01 10:48:00,52.0,0.96,12.57,2.514
478,14,2025-02-01 10:48:00,34.1,6.74,17.59,3.518
479,15,2025-02-01 10:48:00,61.0,2.53,12.05,2.41
480,16,2025-02-01 10:48:00,54.2,3.14,27.45,5.49
481,1,2025-02-01 11:00:00,61.2,7.5,9.07,1.814
482,2,2025-02-01 11:00:00,76.9,3.25,13.14,2.628
483,3,2025-02-01 11:00:00,88.6,5.38,11.77,2.354
484,4,2025-02-01 11:00:00,42.9,5.7,10.03,2.006
485,5,2025-02-01 11:00:00,69.7,3.57,15.36,3.072
486,6,2025-02-01 11:00:00,83.9,7.8,17.25,3.45
487,7,2025-02-01 11:00:00,97.7,2.29,19.03,3.806
488,8,2025-02-01 11:00:00,79.2,0.88,20.63,4.126
489,9,2025-02-01 11:00:00,52.1,3.01,6.82,1.364
490,10,2025-02-01 11:00:00,79.2,1.83,15.09,3.018
491,11,2025-02-01 11:00:00,78.3,0.37,16.73,3.346
492,12,2025-02-01 11:00:00,66.7,4.48,9.4,1.88
493,13,2025-02-01 11:00:00,45.8,0.87,27.55,5.51
494,14,2025-02-01 11:00:00,50.4,4.77,24.5,4.9
495,15,2025-02-01 11:00:00,95.3,6.09,18.01,3.602
496,16,2025-02-01 11:00:00,49.9,5.38,29.09,5.818
497,1,2025-02-01 11:12:00,86.9,3.0,11.86,2.372
498,2,2025-02-01 11:12:00,71.7,7.31,11.5,2.3
499,3,2025-02-01 11:12:00,90.5,0.79,5.93,1.186
500,4,2025-02-01 11:12:00,79.7,4.39,14.36,2.872
501,5,2025-02-01 11:12:00,48.8,2.99,8.64,1.728
502,6,2025-02-01 11:12:00,83.9,2.62,7.76,1.552
503,7,2025-02-01 11:12:00,94.5,4.9,7.06,1.412
504,8,2025-02-01 11:12:00,60.3,1.07,13.55,2.71
505,9,2025-02-01 11:12:00,57.4,7.93,16.95,3.39
506,10,2025-02-01 11:12:00,38.0,0.87,16.97,3.394
507,11,2025-02-01 11:12:00,76.8,8.06,16.33,3.266
508,12,2025-02-01 11:12:00,89.4,6.82,15.22,3.044
509,13,2025-02-01 11:12:00,68.9,0.5,11.75,2.35
510,14,2025-02-01 11:12:00,74.5,1.86,16.34,3.268
511,15,2025-02-01 11:12:00,76.0,1.06,29.79,5.958
512,16,2025-02-01 11:12:00,95.0,5.45,21.79,4.358
513,1,2025-02-01 11:24:00,35.6,1.09,3.79,0.758
514,2,2025-02-01 11:24:00,45.7,3.99,7.14,1.428
515,3,2025-02-01 11:24:00,61.5,2.86,7.56,1.512
516,4,2025-02-01 11:24:00,44.3,1.08,11.29,2.258
517,5,2025-02-01 11:24:00,86.3,4.73,11.08,2.216
518,6,2025-02-01 11:24:00,74.2,5.86,17.74,3.548
519,7,2025-02-01 11:24:00,40.2,5.94,11.1,2.22
520,8,2025-02-01 11:24:00,84.1,4.31,11.03,2.206
521,9,2025-02-01 11:24:00,45.5,2.19,19.81,3.962
522,10,2025-02-01 11:24:00,79.0,4.33,15.01,3.002
523,11,2025-02-01 11:24:00,89.9,6.77,17.49,3.498
524,12,2025-02-01 11:24:00,37.7,0.98,25.98,5.196
525,13,2025-02-01 11:24:00,41.8,1.42,9.85,1.97
526,14,2025-02-01 11:24:00,86.0,3.88,21.35,4.27
527,15,2025-02-01 11:24:00,60.3,3.09,10.04,2.008
528,16,2025-02-01 11:24:00,53.0,1.6,22.86,4.572
529,1,2025-02-01 11:36:00,89.7,5.79,10.13,2.026
530,2,2025-02-01 11:36:00,76.1,0.29,12.5,2.5
531,3,2025-02-01 11:36:00,44.9,8.09,7.96,1.592
532,4,2025-02-01 11:36:00,97.8,7.65,14.4,2.88
533,5,2025-02-01 11:36:00,91.3,7.87,16.61,3.322
534,6,2025-02-01 11:36:00,54.0,7.85,10.53,2.106
535,7,2025-02-01 11:36:00,88.3,7.59,8.97,1.794
536,8,2025-02-01 11:36:00,68.5,1.79,15.16,3.032
537,9,2025-02-01 11:36:00,55.9,2.1,12.08,2.416
538,10,2025-02-01 11:36:00,76.5,6.31,9.83,1.966
539,11,2025-02-01 11:36:00,50.0,1.97,19.65,3.93
540,12,2025-02-01 11:36:00,92.9,1.17,18.86,3.772
541,13,2025-02-01 11:36:00,70.5,2.02,9.2,1.84
542,14,2025-02-01 11:36:00,54.9,4.3,17.9,3.58
543,15,2025-02-01 11:36:00,62.0,7.76,15.41,3.082
544,16,2025-02-01 11:36:00,66.5,4.17,9.84,1.968
545,1,2025-02-01 11:48:00,39.6,7.15,4.92,0.984
546,2,2025-02-01 11:48:00,39.7,8.05,11.88,2.376
547,3,2025-02-01 11:48:00,84.1,6.75,8.59,1.718
548,4,2025-02-01 11:48:00,94.7,7.08,6.25,1.25
549,5,2025-02-01 11:48:00,77.0,4.35,7.75,1.55
550,6,2025-02-01 11:48:00,62.5,3.54,12.14,2.428
551,7,2025-02-01 11:48:00,57.6,6.3,18.25,3.65
552,8,2025-02-01 11:48:00,50.2,6.91,17.52,3.504
553,9,2025-02-01 11:48:00,43.9,4.26,13.9,2.78
554,10,2025-02-01 11:48:00,63.5,1.37,13.71,2.742
555,11,2025-02-01 11:48:00,84.0,5.08,16.33,3.266
556,12,2025-02-01 11:48:00,57.7,1.87,17.67,3.534
557,13,2025-02-01 11:48:00,41.1,3.81,11.05,2.21
558,14,2025-02-01 11:48:00,68.8,4.04,19.16,3.832
559,15,2025-02-01 11:48:00,88.7,6.6,19.92,3.984
560,16,2025-02-01 11:48:00,65.1,3.03,26.72,5.344
561,1,2025-02-01 12:00:00,63.7,7.16,9.7,1.94
562,2,2025-02-01 12:00:00,97.5,4.76,5.09,1.018
563,3,2025-02-01 12:00:00,67.6,6.42,13.15,2.63
564,4,2025-02-01 12:00:00,55.3,2.56,4.97,0.994
565,5,2025-02-01 12:00:00,85.5,3.53,16.77,3.354
566,6,2025-02-01 12:00:00,64.2,6.98,16.8,3.36
567,7,2025-02-01 12:00:00,87.9,4.0,8.85,1.77
568,8,2025-02-01 12:00:00,63.3,7.65,17.94,3.588
569,9,2025-02-01 12:00:00,39.0,6.36,16.2,3.24
570,10,2025-02-01 12:00:00,65.5,3.93,18.55,3.71
571,11,2025-02-01 12:00:00,34.2,4.69,10.16,2.032
572,12,2025-02-01 12:00:00,41.8,2.76,9.16,1.832
573,13,2025-02-01 12:00:00,89.0,0.47,9.49,1.898
574,14,2025-02-01 12:00:00,91.0,3.27,10.74,2.148
575,15,2025-02-01 12:00:00,61.1,2.06,28.9,5.78
576,16,2025-02-01 12:00:00,48.6,7.17,31.93,6.386
577,1,2025-02-01 12:12:00,70.4,6.49,11.7,2.34
578,2,2025-02-01 12:12:00,63.8,4.97,5.19,1.038
579,3,2025-02-01 12:12:00,36.1,0.55,11.15,2.23
580,4,2025-02-01 12:12:00,86.4,1.15,15.76,3.152
581,5,2025-02-01 12:12:00,80.5,7.17,12.11,2.422
582,6,2025-02-01 12:12:00,95.8,5.44,15.51,3.102
583,7,2025-02-01 12:12:00,85.6,8.09,15.16,3.032
584,8,2025-02-01 12:12:00,46.9,3.02,17.95,3.59
585,9,2025-02-01 12:12:00,70.7,0.8,6.65,1.33
586,10,2025-02-01 12:12:00,63.4,1.78,10.36,2.072
587,11,2025-02-01 12:12:00,65.3,5.03,20.57,4.114
588,12,2025-02-01 12:12:00,82.6,6.5,12.2,2.44
589,13,2025-02-01 12:12:00,80.3,3.08,12.63,2.526
590,14,2025-02-01 12:12:00,93.1,5.35,19.47,3.894
591,15,2025-02-01 12:12:00,78.4,7.13,11.32,2.264
592,16,2025-02-01 12:12:00,87.1,2.32,14.08,2.816
593,1,2025-02-01 12:24:00,35.3,6.99,11.26,2.252
594,2,2025-02-01 12:24:00,95.1,2.82,6.6,1.32
595,3,2025-02-01 12:24:00,92.6,4.29,12.08,2.416
596,4,2025-02-01 12:24:00,95.0,6.82,14.03,2.806
597,5,2025-02-01 12:24:00,58.3,7.08,8.32,1.664
598,6,2025-02-01 12:24:00,68.1,4.64,13.86,2.772
599,7,2025-02-01 12:24:00,92.4,2.29,16.24,3.248
600,8,2025-02-01 12:24:00,88.7,4.22,13.97,2.794
601,9,2025-02-01 12:24:00,89.2,8.06,9.08,1.816
602,10,2025-02-01 12:24:00,92.1,2.84,9.7,1.94
603,11,2025-02-01 12:24:00,71.7,5.84,17.69,3.538
604,12,2025-02-01 12:24:00,71.3,0.57,14.49,2.898
605,13,2025-02-01 12:24:00,75.4,2.31,14.41,2.882
606,14,2025-02-01 12:24:00,81.7,5.97,12.23,2.446
607,15,2025-02-01 12:24:00,60.8,1.31,10.89,2.178
608,16,2025-02-01 12:24:00,44.0,2.23,27.12,5.424
609,1,2025-02-01 12:36:00,83.9,6.54,8.62,1.724
610,2,2025-02-01 12:36:00,56.4,0.79,12.44,2.488
611,3,2025-02-01 12:36:00,97.8,6.3,4.92,0.984
612,4,2025-02-01 12:36:00,89.1,4.93,11.03,2.206
613,5,2025-02-01 12:36:00,91.3,3.27,6.01,1.202
614,6,2025-02-01 12:36:00,44.9,1.67,10.4,2.08
615,7,2025-02-01 12:36:00,80.0,7.91,6.18,1.236
616,8,2025-02-01 12:36:00,53.0,4.61,16.15,3.23
617,9,2025-02-01 12:36:00,48.4,7.86,15.06,3.012
618,10,2025-02-01 12:36:00,64.7,5.14,15.31,3.062
619,11,2025-02-01 12:36:00,63.1,5.72,20.6,4.12
620,12,2025-02-01 12:36:00,65.7,5.52,15.98,3.196
621,13,2025-02-01 12:36:00,69.8,5.32,13.39,2.678
622,14,2025-02-01 12:36:00,66.1,5.72,8.87,1.774
623,15,2025-02-01 12:36:00,47.3,4.0,20.45,4.09
624,16,2025-02-01 12:36:00,83.0,5.81,25.26,5.052
625,1,2025-02-01 12:48:00,40.8,2.26,8.7,1.74
626,2,2025-02-01 12:48:00,79.9,2.28,8.68,1.736
627,3,2025-02-01 12:48:00,81.5,2.82,6.87,1.374
628,4,2025-02-01 12:48:00,44.3,5.89,12.6,2.52
629,5,2025-02-01 12:48:00,34.1,2.13,13.71,2.742
630,6,2025-02-01 12:48:00,48.6,5.31,9.6,1.92
631,7,2025-02-01 12:48:00,54.3,2.35,12.21,2.442
632,8,2025-02-01 12:48:00,96.8,1.94,19.47,3.894
633,9,2025-02-01 12:48:00,60.8,3.11,8.94,1.788
634,10,2025-02-01 12:48:00,88.1,0.94,16.24,3.248
635,11,2025-02-01 12:48:00,96.3,2.53,21.56,4.312
636,12,2025-02-01 12:48:00,56.7,3.22,22.75,4.55
637,13,2025-02-01 12:48:00,40.1,6.35,15.22,3.044
638,14,2025-02-01 12:48:00,65.6,3.25,20.41,4.082
639,15,2025-02-01 12:48:00,40.5,3.01,20.1,4.02
640,16,2025-02-01 12:48:00,91.3,7.28,24.83,4.966
641,1,2025-02-01 13:00:00,89.8,3.27,9.31,1.862
642,2,2025-02-01 13:00:00,57.9,3.52,8.84,1.768
643,3,2025-02-01 13:00:00,53.8,4.4,6.43,1.286
644,4,2025-02-01 13:00:00,47.7,6.58,14.14,2.828
645,5,2025-02-01 13:00:00,49.4,1.05,16.19,3.238
646,6,2025-02-01 13:00:00,41.4,4.83,15.76,3.152
647,7,2025-02-01 13:00:00,50.0,2.33,7.57,1.514
648,8,2025-02-01 13:00:00,67.3,4.36,13.02,2.604
649,9,2025-02-01 13:00:00,90.5,5.55,13.16,2.632
650,10,2025-02-01 13:00:00,63.5,5.86,14.75,2.95
651,11,2025-02-01 13:00:00,97.8,5.84,25.23,5.046
652,12,2025-02-01 13:00:00,45.2,4.25,11.76,2.352
653,13,2025-02-01 13:00:00,41.8,2.51,22.57,4.514
654,14,2025-02-01 13:00:00,70.9,2.19,24.51,4.902
655,15,2025-02-01 13:00:00,34.4,6.46,9.5,1.9
656,16,2025-02-01 13:00:00,35.8,1.34,25.79,5.158
657,1,2025-02-01 13:12:00,47.7,0.81,8.45,1.69
658,2,2025-02-01 13:12:00,48.0,2.26,9.22,1.844
659,3,2025-02-01 13:12:00,74.1,5.74,11.64,2.328
660,4,2025-02-01 13:12:00,56.3,5.54,6.53,1.306
661,5,2025-02-01 13:12:00,39.0,6.61,11.37,2.274
662,6,2025-02-01 13:12:00,40.5,3.32,9.54,1.908
663,7,2025-02-01 13:12:00,41.1,7.78,17.49,3.498
664,8,2025-02-01 13:12:00,96.7,0.68,17.83,3.566
665,9,2025-02-01 13:12:00,85.4,0.29,15.67,3.134
666,10,2025-02-01 13:12:00,39.0,1.02,7.41,1.482
667,11,2025-02-01 13:12:00,58.1,2.06,15.89,3.178
668,12,2025-02-01 13:12:00,89.4,7.0,23.82,4.764
669,13,2025-02-01 13:12:00,92.2,7.5,17.2,3.44
670,14,2025-02-01 13:12:00,44.6,1.1,29.18,5.836
671,15,2025-02-01 13:12:00,75.4,7.14,29.61,5.922
672,16,2025-02-01 13:12:00,85.6,4.87,31.84,6.368
673,1,2025-02-01 13:24:00,58.3,2.3,9.74,1.948
674,2,2025-02-01 13:24:00,83.4,0.21,5.14,1.028
675,3,2025-02-01 13:24:00,81.9,1.14,14.49,2.898
676,4,2025-02-01 13:24:00,79.0,5.29,5.58,1.116
677,5,2025-02-01 13:24:00,77.3,4.99,10.79,2.158
678,6,2025-02-01 13:24:00,38.8,2.52,17.32,3.464
679,7,2025-02-01 13:24:00,40.9,6.5,10.72,2.144
680,8,2025-02-01 13:24:00,64.0,7.41,7.29,1.458
681,9,2025-02-01 13:24:00,59.6,7.92,19.63,3.926
682,10,2025-02-01 13:24:00,68.0,5.14,8.63,1.726
683,11,2025-02-01 13:24:00,71.5,5.94,9.36,1.872
684,12,2025-02-01 13:24:00,56.0,1.56,22.53,4.506
685,13,2025-02-01 13:24:00,92.0,1.54,21.03,4.206
686,14,2025-02-01 13:24:00,78.3,6.92,14.38,2.876
687,15,2025-02-01 13:24:00,87.0,4.31,27.96,5.592
688,16,2025-02-01 13:24:00,96.3,1.05,30.61,6.122
689,1,2025-02-01 13:36:00,58.9,2.87,7.63,1.526
690,2,2025-02-01 13:36:00,46.4,2.13,6.89,1.378
691,3,2025-02-01 13:36:00,38.5,2.18,4.52,0.904
692,4,2025-02-01 13:36:00,34.1,6.52,7.77,1.554
693,5,2025-02-01 13:36:00,73.4,1.95,4.99,0.998
694,6,2025-02-01 13:36:00,39.5,7.99,13.67,2.734
695,7,2025-02-01 13:36:00,91.8,0.42,15.86,3.172
696,8,2025-02-01 13:36:00,76.9,2.99,8.76,1.752
697,9,2025-02-01 13:36:00,80.1,6.68,8.94,1.788
698,10,2025-02-01 13:36:00,48.1,4.39,17.26,3.452
699,11,2025-02-01 13:36:00,78.1,1.2,13.19,2.638
700,12,2025-02-01 13:36:00,66.3,4.33,16.71,3.342
701,13,2025-02-01 13:36:00,80.0,1.84,18.09,3.618
702,14,2025-02-01 13:36:00,55.4,2.12,16.5,3.3
703,15,2025-02-01 13:36:00,58.8,6.42,10.31,2.062
704,16,2025-02-01 13:36:00,38.7,1.6,26.92,5.384
705,1,2025-02-01 13:48:00,73.2,5.97,10.98,2.196
706,2,2025-02-01 13:48:00,79.1,4.27,11.68,2.336
707,3,2025-02-01 13:48:00,97.7,6.59,4.28,0.856
708,4,2025-02-01 13:48:00,38.5,1.66,13.72,2.744
709,5,2025-02-01 13:48:00,88.7,6.88,11.6,2.32
710,6,2025-02-01 13:48:00,34.8,7.6,10.11,2.022
711,7,2025-02-01 13:48:00,46.1,3.21,16.09,3.218
712,8,2025-02-01 13:48:00,56.9,4.5,16.14,3.228
713,9,2025-02-01 13:48:00,73.4,4.15,14.83,2.966
714,10,2025-02-01 13:48:00,82.2,4.45,20.1,4.02
715,11,2025-02-01 13:48:00,62.0,3.59,20.09,4.018
716,12,2025-02-01 13:48:00,55.1,4.72,13.29,2.658
717,13,2025-02-01 13:48:00,52.4,5.97,18.5,3.7
718,14,2025-02-01 13:48:00,96.8,4.88,26.31,5.262
719,15,2025-02-01 13:48:00,44.3,4.51,25.99,5.198
720,16,2025-02-01 13:48:00,95.1,3.97,13.38,2.676
721,1,2025-02-01 14:00:00,60.9,0.76,10.15,2.03
722,2,2025-02-01 14:00:00,81.0,5.6,6.62,1.324
723,3,2025-02-01 14:00:00,72.3,7.67,5.26,1.052
724,4,2025-02-01 14:00:00,39.2,7.39,11.58,2.316
725,5,2025-02-01 14:00:00,43.1,6.98,8.11,1.622
726,6,2025-02-01 14:00:00,75.2,4.22,8.83,1.766
727,7,2025-02-01 14:00:00,61.2,5.8,11.89,2.378
728,8,2025-02-01 14:00:00,60.2,5.8,13.87,2.774
729,9,2025-02-01 14:00:00,93.6,3.71,10.91,2.182
730,10,2025-02-01 14:00:00,93.7,7.52,17.59,3.518
731,11,2025-02-01 14:00:00,54.7,1.36,17.39,3.478
732,12,2025-02-01 14:00:00,75.5,3.6,20.26,4.052
733,13,2025-02-01 14:00:00,89.5,3.38,8.33,1.666
734,14,2025-02-01 14:00:00,64.3,1.25,22.3,4.46
735,15,2025-02-01 14:00:00,52.7,2.55,16.38,3.276
736,16,2025-02-01 14:00:00,63.6,5.83,30.19,6.038
737,1,2025-02-01 14:12:00,55.1,4.0,11.39,2.278
738,2,2025-02-01 14:12:00,93.5,5.42,10.25,2.05
739,3,2025-02-01 14:12:00,51.7,0.28,11.69,2.338
740,4,2025-02-01 14:12:00,82.4,7.51,10.77,2.154
741,5,2025-02-01 14:12:00,67.5,2.74,10.97,2.194
742,6,2025-02-01 14:12:00,81.5,1.44,10.91,2.182
743,7,2025-02-01 14:12:00,80.1,8.03,16.94,3.388
744,8,2025-02-01 14:12:00,61.7,7.84,17.15,3.43
745,9,2025-02-01 14:12:00,59.6,3.46,11.91,2.382
746,10,2025-02-01 14:12:00,57.7,0.72,16.7,3.34
747,11,2025-02-01 14:12:00,36.3,7.76,10.96,2.192
748,12,2025-02-01 14:12:00,72.8,4.45,11.2,2.24
749,13,2025-02-01 14:12:00,91.7,4.46,15.72,3.144
750,14,2025-02-01 14:12:00,55.0,2.58,22.29,4.458
751,15,2025-02-01 14:12:00,64.0,3.8,30.16,6.032
752,16,2025-02-01 14:12:00,59.0,7.71,26.48,5.296
753,1,2025-02-01 14:24:00,36.4,2.88,7.61,1.522
754,2,2025-02-01 14:24:00,39.1,4.53,10.39,2.078
755,3,2025-02-01 14:24:00,55.2,6.69,12.74,2.548
756,4,2025-02-01 14:24:00,38.9,6.61,4.59,0.918
757,5,2025-02-01 14:24:00,44.8,4.96,8.11,1.622
758,6,2025-02-01 14:24:00,39.7,4.48,5.76,1.152
759,7,2025-02-01 14:24:00,44.9,1.08,13.91,2.782
760,8,2025-02-01 14:24:00,49.2,3.36,9.87,1.974
761,9,2025-02-01 14:24:00,66.6,3.6,13.42,2.684
762,10,2025-02-01 14:24:00,82.6,2.78,9.58,1.916
763,11,2025-02-01 14:24:00,78.2,6.56,15.1,3.02
764,12,2025-02-01 14:24:00,65.5,0.55,11.11,2.222
765,13,2025-02-01 14:24:00,83.1,7.82,25.18,5.036
766,14,2025-02-01 14:24:00,80.0,0.61,25.53,5.106
767,15,2025-02-01 14:24:00,86.8,0.23,25.13,5.026
768,16,2025-02-01 14:24:00,82.5,4.42,12.81,2.562
769,1,2025-02-01 14:36:00,59.0,5.05,4.98,0.996
770,2,2025-02-01 14:36:00,80.0,7.6,7.22,1.444
771,3,2025-02-01 14:36:00,41.1,7.7,11.96,2.392
772,4,2025-02-01 14:36:00,68.7,2.51,12.16,2.432
773,5,2025-02-01 14:36:00,43.4,1.65,12.74,2.548
774,6,2025-02-01 14:36:00,84.8,2.02,10.3,2.06
775,7,2025-02-01 14:36:00,59.0,1.73,10.17,2.034
776,8,2025-02-01 14:36:00,84.9,3.08,13.86,2.772
777,9,2025-02-01 14:36:00,40.6,6.97,6.61,1.322
778,10,2025-02-01 14:36:00,52.0,7.13,16.06,3.212
779,11,2025-02-01 14:36:00,67.9,7.81,20.14,4.028
780,12,2025-02-01 14:36:00,66.1,5.42,24.19,4.838
781,13,2025-02-01 14:36:00,90.6,0.74,17.86,3.572
782,14,2025-02-01 14:36:00,61.1,6.74,18.68,3.736
783,15,2025-02-01 14:36:00,71.9,2.32,22.42,4.484
784,16,2025-02-01 14:36:00,95.0,5.63,22.01,4.402
785,1,2025-02-01 14:48:00,68.1,3.35,5.09,1.018
786,2,2025-02-01 14:48:00,70.5,4.8,8.82,1.764
787,3,2025-02-01 14:48:00,69.4,7.18,11.41,2.282
788,4,2025-02-01 14:48:00,51.7,8.08,12.48,2.496
789,5,2025-02-01 14:48:00,81.8,3.29,10.18,2.036
790,6,2025-02-01 14:48:00,66.3,6.15,13.04,2.608
791,7,2025-02-01 14:48:00,91.8,6.74,19.33,3.866
792,8,2025-02-01 14:48:00,59.1,4.1,11.09,2.218
793,9,2025-02-01 14:48:00,76.2,1.01,14.12,2.824
794,10,2025-02-01 14:48:00,84.3,1.94,23.67,4.734
795,11,2025-02-01 14:48:00,57.0,0.83,16.73,3.346
796,12,2025-02-01 14:48:00,46.9,2.25,20.84,4.168
797,13,2025-02-01 14:48:00,38.6,0.31,10.49,2.098
798,14,2025-02-01 14:48:00,43.9,0.46,26.43,5.286
799,15,2025-02-01 14:48:00,96.9,3.25,12.21,2.442
800,16,2025-02-01 14:48:00,57.3,5.24,18.09,3.618
801,1,2025-02-01 15:00:00,85.4,1.76,4.88,0.976
802,2,2025-02-01 15:00:00,52.2,6.66,10.51,2.102
803,3,2025-02-01 15:00:00,57.1,3.32,13.52,2.704
804,4,2025-02-01 15:00:00,68.2,1.86,6.68,1.336
805,5,2025-02-01 15:00:00,97.5,7.88,10.43,2.086
806,6,2025-02-01 15:00:00,91.2,4.86,5.96,1.192
807,7,2025-02-01 15:00:00,69.3,5.61,7.51,1.502
808,8,2025-02-01 15:00:00,47.8,5.2,6.32,1.264
809,9,2025-02-01 15:00:00,91.1,0.67,21.81,4.362
810,10,2025-02-01 15:00:00,49.6,4.55,19.34,3.868
811,11,2025-02-01 15:00:00,57.7,4.35,13.34,2.668
812,12,2025-02-01 15:00:00,59.7,5.97,9.84,1.968
813,13,2025-02-01 15:00:00,52.4,3.0,19.58,3.916
814,14,2025-02-01 15:00:00,70.9,3.18,22.76,4.552
815,15,2025-02-01 15:00:00,72.0,1.94,19.15,3.83
816,16,2025-02-01 15:00:00,52.2,0.65,13.33,2.666
817,1,2025-02-01 15:12:00,55.3,2.45,4.0,0.8
818,2,2025-02-01 15:12:00,63.1,5.76,5.29,1.058
819,3,2025-02-01 15:12:00,50.7,7.83,12.24,2.448
820,4,2025-02-01 15:12:00,82.5,5.6,6.01,1.202
821,5,2025-02-01 15:12:00,43.9,6.68,15.53,3.106
822,6,2025-02-01 15:12:00,64.3,4.87,9.78,1.956
823,7,2025-02-01 15:12:00,94.4,6.26,13.69,2.738
824,8,2025-02-01 15:12:00,83.2,0.49,9.67,1.934
825,9,2025-02-01 15:12:00,71.5,2.81,15.81,3.162
826,10,2025-02-01 15:12:00,91.4,4.87,12.73,2.546
827,11,2025-02-01 15:12:00,77.6,2.38,11.77,2.354
828,12,2025-02-01 15:12:00,92.6,6.92,13.44,2.688
829,13,2025-02-01 15:12:00,42.7,1.33,26.1,5.22
830,14,2025-02-01 15:12:00,34.7,5.92,23.09,4.618
831,15,2025-02-01 15:12:00,37.3,1.88,27.22,5.444
832,16,2025-02-01 15:12:00,79.7,5.98,9.26,1.852
833,1,2025-02-01 15:24:00,72.3,4.72,8.71,1.742
834,2,2025-02-01 15:24:00,48.0,5.06,5.65,1.13
835,3,2025-02-01 15:24:00,51.3,2.36,8.72,1.744
836,4,2025-02-01 15:24:00,50.2,2.28,14.46,2.892
837,5,2025-02-01 15:24:00,45.4,4.08,13.4,2.68
838,6,2025-02-01 15:24:00,83.0,7.47,11.1,2.22
839,7,2025-02-01 15:24:00,53.0,2.63,10.26,2.052
840,8,2025-02-01 15:24:00,56.1,6.76,19.49,3.898
841,9,2025-02-01 15:24:00,74.0,0.24,8.48,1.696
842,10,2025-02-01 15:24:00,69.4,4.02,12.85,2.57
843,11,2025-02-01 15:24:00,71.8,7.95,18.2,3.64
844,12,2025-02-01 15:24:00,77.4,2.73,9.66,1.932
845,13,2025-02-01 15:24:00,41.1,5.18,13.1,2.62
