reading_id,machine_id,recorded_at,temperature_c,vibration_rms,power_kw,energy_kwh
1670,2,2025-03-02 16:45:00,87.5,4.37,6.22,1.555
1671,3,2025-03-02 16:45:00,54.7,2.97,12.17,3.042
1672,4,2025-03-02 16:45:00,41.9,5.01,13.15,3.288
1673,5,2025-03-02 16:45:00,77.2,0.68,7.89,1.972
1674,6,2025-03-02 16:45:00,45.1,3.05,12.82,3.205
1675,7,2025-03-02 16:45:00,55.9,2.33,8.84,2.21
1676,8,2025-03-02 16:45:00,60.4,3.37,11.09,2.772
1677,9,2025-03-02 16:45:00,48.0,2.12,20.16,5.04
1678,10,2025-03-02 16:45:00,53.6,5.65,20.48,5.12
1679,11,2025-03-02 16:45:00,50.9,2.31,10.1,2.525
1680,12,2025-03-02 16:45:00,78.3,0.52,15.4,3.85
1681,1,2025-03-02 17:00:00,56.7,5.29,8.57,2.143
1682,2,2025-03-02 17:00:00,39.1,1.92,8.96,2.24
1683,3,2025-03-02 17:00:00,88.8,0.54,11.73,2.933
1684,4,2025-03-02 17:00:00,79.3,6.08,5.92,1.48
1685,5,2025-03-02 17:00:00,64.3,5.19,8.45,2.112
1686,6,2025-03-02 17:00:00,69.6,1.23,16.24,4.06
1687,7,2025-03-02 17:00:00,85.8,3.1,8.18,2.045
1688,8,2025-03-02 17:00:00,66.7,0.73,9.56,2.39
1689,9,2025-03-02 17:00:00,79.2,2.21,14.83,3.708
1690,10,2025-03-02 17:00:00,74.1,4.28,13.4,3.35
1691,11,2025-03-02 17:00:00,73.5,5.01,23.67,5.918
1692,12,2025-03-02 17:00:00,54.7,2.46,21.19,5.298
1693,1,2025-03-02 17:15:00,62.5,1.17,5.01,1.252
1694,2,2025-03-02 17:15:00,75.5,1.73,5.33,1.333
1695,3,2025-03-02 17:15:00,69.0,4.12,6.93,1.732
1696,4,2025-03-02 17:15:00,67.9,5.63,6.77,1.692
1697,5,2025-03-02 17:15:00,46.5,2.85,11.69,2.922
1698,6,2025-03-02 17:15:00,52.6,2.3,13.83,3.458
1699,7,2025-03-02 17:15:00,81.4,3.15,16.53,4.133
1700,8,2025-03-02 17:15:00,84.1,4.5,8.74,2.185
1701,9,2025-03-02 17:15:00,45.7,2.18,19.68,4.92
1702,10,2025-03-02 17:15:00,59.2,3.47,16.89,4.223
1703,11,2025-03-02 17:15:00,91.5,3.32,22.33,5.582
1704,12,2025-03-02 17:15:00,42.4,4.84,21.93,5.482
1705,1,2025-03-02 17:30:00,46.9,6.03,6.84,1.71
1706,2,2025-03-02 17:30:00,79.5,2.51,5.45,1.363
1707,3,2025-03-02 17:30:00,47.6,3.28,10.83,2.708
1708,4,2025-03-02 17:30:00,41.8,5.49,7.86,1.965
1709,5,2025-03-02 17:30:00,43.2,4.66,9.6,2.4
1710,6,2025-03-02 17:30:00,54.7,2.2,13.54,3.385
1711,7,2025-03-02 17:30:00,60.0,0.84,14.94,3.735
1712,8,2025-03-02 17:30:00,62.4,1.6,19.02,4.755
1713,9,2025-03-02 17:30:00,51.1,1.96,11.98,2.995
1714,10,2025-03-02 17:30:00,49.5,3.49,21.34,5.335
1715,11,2025-03-02 17:30:00,90.0,6.13,24.63,6.157
1716,12,2025-03-02 17:30:00,40.5,2.54,18.06,4.515
1717,1,2025-03-02 17:45:00,74.9,5.35,8.79,2.197
1718,2,2025-03-02 17:45:00,86.2,4.2,8.82,2.205
1719,3,2025-03-02 17:45:00,65.1,5.39,8.65,2.163
1720,4,2025-03-02 17:45:00,42.2,1.53,7.03,1.758
1721,5,2025-03-02 17:45:00,64.6,3.47,13.87,3.467
1722,6,2025-03-02 17:45:00,42.8,5.75,9.22,2.305
1723,7,2025-03-02 17:45:00,81.9,0.4,12.98,3.245
1724,8,2025-03-02 17:45:00,38.0,3.75,18.96,4.74
1725,9,2025-03-02 17:45:00,91.2,0.95,15.59,3.897
1726,10,2025-03-02 17:45:00,70.2,6.3,16.24,4.06
1727,11,2025-03-02 17:45:00,47.1,4.62,11.49,2.873
1728,12,2025-03-02 17:45:00,57.7,3.36,25.69,6.423
1729,1,2025-03-02 18:00:00,80.2,0.71,5.13,1.282
1730,2,2025-03-02 18:00:00,71.4,2.81,7.6,1.9
1731,3,2025-03-02 18:00:00,74.2,3.01,9.61,2.402
1732,4,2025-03-02 18:00:00,57.7,6.06,12.67,3.167
1733,5,2025-03-02 18:00:00,68.5,5.96,12.2,3.05
1734,6,2025-03-02 18:00:00,70.7,3.11,10.53,2.632
1735,7,2025-03-02 18:00:00,54.2,3.45,7.78,1.945
1736,8,2025-03-02 18:00:00,82.8,5.61,17.33,4.332
1737,9,2025-03-02 18:00:00,43.5,5.39,11.98,2.995
1738,10,2025-03-02 18:00:00,59.8,3.93,23.34,5.835
1739,11,2025-03-02 18:00:00,86.2,2.69,24.24,6.06
1740,12,2025-03-02 18:00:00,52.0,6.32,16.28,4.07
1741,1,2025-03-02 18:15:00,78.5,1.45,6.67,1.667
1742,2,2025-03-02 18:15:00,71.7,4.99,9.17,2.292
1743,3,2025-03-02 18:15:00,48.8,4.11,10.43,2.607
1744,4,2025-03-02 18:15:00,81.5,1.88,12.09,3.022
1745,5,2025-03-02 18:15:00,65.8,3.67,8.02,2.005
1746,6,2025-03-02 18:15:00,50.0,6.36,10.04,2.51
1747,7,2025-03-02 18:15:00,78.9,4.29,10.07,2.518
1748,8,2025-03-02 18:15:00,49.0,2.28,12.12,3.03
1749,9,2025-03-02 18:15:00,90.6,1.08,21.19,5.298
1750,10,2025-03-02 18:15:00,73.0,3.38,20.75,5.188
1751,11,2025-03-02 18:15:00,91.7,6.47,24.4,6.1
1752,12,2025-03-02 18:15:00,85.4,1.1,14.52,3.63
1753,1,2025-03-02 18:30:00,79.9,1.41,4.52,1.13
1754,2,2025-03-02 18:30:00,90.8,0.79,8.35,2.087
1755,3,2025-03-02 18:30:00,67.8,2.59,10.17,2.542
1756,4,2025-03-02 18:30:00,42.2,1.25,13.42,3.355
1757,5,2025-03-02 18:30:00,47.9,1.34,7.53,1.883
1758,6,2025-03-02 18:30:00,79.1,4.41,15.98,3.995
1759,7,2025-03-02 18:30:00,42.1,3.12,10.18,2.545
1760,8,2025-03-02 18:30:00,50.0,4.33,19.1,4.775
1761,9,2025-03-02 18:30:00,89.4,5.32,18.15,4.537
1762,10,2025-03-02 18:30:00,42.2,0.65,20.45,5.112
1763,11,2025-03-02 18:30:00,89.2,4.23,21.42,5.355
1764,12,2025-03-02 18:30:00,59.3,3.86,25.74,6.435
1765,1,2025-03-02 18:45:00,80.4,4.85,8.94,2.235
1766,2,2025-03-02 18:45:00,80.6,2.08,10.4,2.6
1767,3,2025-03-02 18:45:00,88.8,2.56,5.09,1.272
1768,4,2025-03-02 18:45:00,83.8,2.2,12.96,3.24
1769,5,2025-03-02 18:45:00,71.7,2.27,13.14,3.285
1770,6,2025-03-02 18:45:00,50.7,1.08,13.35,3.337
1771,7,2025-03-02 18:45:00,90.0,0.81,11.28,2.82
1772,8,2025-03-02 18:45:00,85.5,4.19,17.36,4.34
1773,9,2025-03-02 18:45:00,55.2,4.98,18.12,4.53
1774,10,2025-03-02 18:45:00,73.3,1.06,14.02,3.505
1775,11,2025-03-02 18:45:00,91.2,3.54,20.38,5.095
1776,12,2025-03-02 18:45:00,50.6,2.1,18.41,4.603
1777,1,2025-03-02 19:00:00,84.5,3.05,4.98,1.245
1778,2,2025-03-02 19:00:00,81.7,5.81,10.35,2.587
1779,3,2025-03-02 19:00:00,85.1,2.66,12.13,3.033
1780,4,2025-03-02 19:00:00,43.7,2.47,10.44,2.61
1781,5,2025-03-02 19:00:00,83.9,4.08,8.98,2.245
1782,6,2025-03-02 19:00:00,49.2,0.9,8.4,2.1
1783,7,2025-03-02 19:00:00,90.5,5.35,12.25,3.062
1784,8,2025-03-02 19:00:00,80.2,1.13,20.02,5.005
1785,9,2025-03-02 19:00:00,50.9,4.4,15.29,3.822
1786,10,2025-03-02 19:00:00,74.1,4.92,10.23,2.558
1787,11,2025-03-02 19:00:00,38.4,5.31,22.84,5.71
1788,12,2025-03-02 19:00:00,84.7,1.5,25.15,6.287
1789,1,2025-03-02 19:15:00,74.2,0.66,7.75,1.938
1790,2,2025-03-02 19:15:00,80.0,4.76,8.54,2.135
1791,3,2025-03-02 19:15:00,77.7,6.47,10.29,2.572
1792,4,2025-03-02 19:15:00,90.1,4.4,5.54,1.385
1793,5,2025-03-02 19:15:00,48.8,2.69,12.11,3.027
1794,6,2025-03-02 19:15:00,88.6,4.5,10.53,2.632
1795,7,2025-03-02 19:15:00,65.6,0.91,17.44,4.36
1796,8,2025-03-02 19:15:00,52.6,0.61,11.36,2.84
1797,9,2025-03-02 19:15:00,39.1,2.56,21.88,5.47
1798,10,2025-03-02 19:15:00,42.3,4.89,21.7,5.425
1799,11,2025-03-02 19:15:00,52.8,0.68,18.4,4.6
1800,12,2025-03-02 19:15:00,70.5,6.21,10.23,2.558
1801,1,2025-03-02 19:30:00,84.1,4.54,6.03,1.508
1802,2,2025-03-02 19:30:00,66.6,1.0,10.81,2.703
1803,3,2025-03-02 19:30:00,66.3,5.92,6.54,1.635
1804,4,2025-03-02 19:30:00,69.3,5.66,9.61,2.402
1805,5,2025-03-02 19:30:00,79.2,6.39,11.03,2.757
1806,6,2025-03-02 19:30:00,61.2,3.63,10.76,2.69
1807,7,2025-03-02 19:30:00,52.9,1.65,18.39,4.598
1808,8,2025-03-02 19:30:00,79.9,2.39,18.18,4.545
1809,9,2025-03-02 19:30:00,77.6,3.25,15.0,3.75
1810,10,2025-03-02 19:30:00,76.5,1.0,12.46,3.115
1811,11,2025-03-02 19:30:00,62.5,6.3,23.49,5.872
1812,12,2025-03-02 19:30:00,43.0,2.79,23.89,5.973
1813,1,2025-03-02 19:45:00,50.8,5.44,4.25,1.062
1814,2,2025-03-02 19:45:00,85.5,2.47,9.65,2.413
1815,3,2025-03-02 19:45:00,73.5,1.29,10.21,2.553
1816,4,2025-03-02 19:45:00,44.3,1.07,8.6,2.15
1817,5,2025-03-02 19:45:00,80.1,2.76,12.35,3.087
1818,6,2025-03-02 19:45:00,74.9,1.55,13.18,3.295
1819,7,2025-03-02 19:45:00,44.1,0.6,11.37,2.842
1820,8,2025-03-02 19:45:00,62.2,1.53,18.4,4.6
1821,9,2025-03-02 19:45:00,53.2,2.08,19.71,4.928
1822,10,2025-03-02 19:45:00,40.4,6.36,19.09,4.772
1823,11,2025-03-02 19:45:00,77.0,5.3,18.24,4.56
1824,12,2025-03-02 19:45:00,43.3,5.15,20.79,5.197
1825,1,2025-03-02 20:00:00,41.3,0.88,8.52,2.13
1826,2,2025-03-02 20:00:00,69.6,4.63,8.6,2.15
1827,3,2025-03-02 20:00:00,79.9,4.75,10.0,2.5
1828,4,2025-03-02 20:00:00,38.2,2.81,8.5,2.125
1829,5,2025-03-02 20:00:00,91.5,2.12,9.21,2.303
1830,6,2025-03-02 20:00:00,51.7,4.27,14.7,3.675
1831,7,2025-03-02 20:00:00,71.0,1.81,18.4,4.6
1832,8,2025-03-02 20:00:00,80.0,0.56,8.33,2.083
1833,9,2025-03-02 20:00:00,72.9,4.71,18.55,4.638
1834,10,2025-03-02 20:00:00,87.4,1.41,21.07,5.268
1835,11,2025-03-02 20:00:00,69.5,4.94,10.85,2.712
1836,12,2025-03-02 20:00:00,88.8,1.24,23.82,5.955
1837,1,2025-03-02 20:15:00,90.5,0.43,9.05,2.263
1838,2,2025-03-02 20:15:00,86.4,2.42,9.52,2.38
1839,3,2025-03-02 20:15:00,80.7,5.22,12.34,3.085
1840,4,2025-03-02 20:15:00,74.3,0.84,11.63,2.908
1841,5,2025-03-02 20:15:00,41.9,2.36,15.03,3.757
1842,6,2025-03-02 20:15:00,86.8,0.71,17.11,4.277
1843,7,2025-03-02 20:15:00,58.3,6.36,10.18,2.545
1844,8,2025-03-02 20:15:00,88.0,6.48,13.06,3.265
1845,9,2025-03-02 20:15:00,70.5,4.31,21.54,5.385
1846,10,2025-03-02 20:15:00,54.4,1.92,13.22,3.305
1847,11,2025-03-02 20:15:00,84.0,5.58,17.2,4.3
1848,12,2025-03-02 20:15:00,82.1,6.36,16.35,4.088
1849,1,2025-03-02 20:30:00,65.5,2.07,6.77,1.692
1850,2,2025-03-02 20:30:00,41.4,2.01,6.79,1.698
1851,3,2025-03-02 20:30:00,60.9,6.25,7.84,1.96
1852,4,2025-03-02 20:30:00,92.0,5.72,9.78,2.445
1853,5,2025-03-02 20:30:00,39.1,1.03,7.5,1.875
1854,6,2025-03-02 20:30:00,57.3,0.64,16.66,4.165
1855,7,2025-03-02 20:30:00,90.9,5.32,14.73,3.683
1856,8,2025-03-02 20:30:00,79.8,6.31,18.55,4.638
1857,9,2025-03-02 20:30:00,50.8,4.76,10.95,2.737
1858,10,2025-03-02 20:30:00,79.6,6.01,14.95,3.737
1859,11,2025-03-02 20:30:00,61.8,1.29,19.58,4.895
1860,12,2025-03-02 20:30:00,72.0,2.8,16.72,4.18
1861,1,2025-03-02 20:45:00,65.9,4.24,7.01,1.752
1862,2,2025-03-02 20:45:00,78.9,4.12,8.73,2.183
1863,3,2025-03-02 20:45:00,56.2,4.49,6.86,1.715
1864,4,2025-03-02 20:45:00,69.4,5.36,8.49,2.123
1865,5,2025-03-02 20:45:00,72.3,3.75,8.27,2.067
1866,6,2025-03-02 20:45:00,47.7,4.45,13.12,3.28
1867,7,2025-03-02 20:45:00,63.5,0.47,8.28,2.07
1868,8,2025-03-02 20:45:00,71.4,3.64,18.52,4.63
1869,9,2025-03-02 20:45:00,62.9,0.58,21.91,5.478
1870,10,2025-03-02 20:45:00,61.1,2.62,13.35,3.337
1871,11,2025-03-02 20:45:00,50.6,1.85,18.04,4.51
1872,12,2025-03-02 20:45:00,78.2,5.91,21.77,5.442
1873,1,2025-03-02 21:00:00,61.7,5.84,8.5,2.125
1874,2,2025-03-02 21:00:00,91.7,4.28,10.16,2.54
1875,3,2025-03-02 21:00:00,47.9,3.58,12.11,3.027
1876,4,2025-03-02 21:00:00,76.4,3.24,5.75,1.438
1877,5,2025-03-02 21:00:00,47.3,0.91,9.24,2.31
1878,6,2025-03-02 21:00:00,75.4,2.7,12.48,3.12
1879,7,2025-03-02 21:00:00,49.9,6.45,10.05,2.513
1880,8,2025-03-02 21:00:00,47.8,0.84,11.98,2.995
1881,9,2025-03-02 21:00:00,64.3,2.65,8.55,2.138
1882,10,2025-03-02 21:00:00,58.0,5.08,22.75,5.688
1883,11,2025-03-02 21:00:00,91.0,4.69,9.35,2.337
1884,12,2025-03-02 21:00:00,43.2,4.41,21.1,5.275
1885,1,2025-03-02 21:15:00,89.7,4.98,3.68,0.92
1886,2,2025-03-02 21:15:00,85.6,6.08,4.45,1.113
1887,3,2025-03-02 21:15:00,61.1,4.76,9.89,2.473
1888,4,2025-03-02 21:15:00,47.0,1.21,13.71,3.428
1889,5,2025-03-02 21:15:00,70.1,2.56,9.71,2.428
1890,6,2025-03-02 21:15:00,90.1,5.4,14.21,3.553
1891,7,2025-03-02 21:15:00,81.8,5.56,12.81,3.203
1892,8,2025-03-02 21:15:00,83.4,3.96,20.07,5.018
1893,9,2025-03-02 21:15:00,85.6,6.48,10.25,2.562
1894,10,2025-03-02 21:15:00,44.9,4.91,23.12,5.78
1895,11,2025-03-02 21:15:00,39.3,6.12,16.26,4.065
1896,12,2025-03-02 21:15:00,50.4,1.58,21.12,5.28
1897,1,2025-03-02 21:30:00,57.9,4.7,8.04,2.01
1898,2,2025-03-02 21:30:00,55.6,2.4,10.39,2.598
1899,3,2025-03-02 21:30:00,58.6,1.05,6.97,1.742
1900,4,2025-03-02 21:30:00,88.6,0.47,7.74,1.935
1901,5,2025-03-02 21:30:00,67.4,3.18,11.36,2.84
1902,6,2025-03-02 21:30:00,88.4,1.49,7.18,1.795
1903,7,2025-03-02 21:30:00,75.9,6.28,17.98,4.495
1904,8,2025-03-02 21:30:00,75.3,1.31,9.86,2.465
1905,9,2025-03-02 21:30:00,69.8,3.92,10.77,2.692
1906,10,2025-03-02 21:30:00,68.8,2.4,16.31,4.077
1907,11,2025-03-02 21:30:00,83.3,5.77,23.22,5.805
1908,12,2025-03-02 21:30:00,53.9,4.74,17.56,4.39
1909,1,2025-03-02 21:45:00,74.9,3.1,7.2,1.8
1910,2,2025-03-02 21:45:00,76.9,4.04,6.41,1.603
1911,3,2025-03-02 21:45:00,90.4,0.81,10.49,2.623
1912,4,2025-03-02 21:45:00,59.0,6.44,9.3,2.325
1913,5,2025-03-02 21:45:00,91.9,5.6,7.11,1.778
1914,6,2025-03-02 21:45:00,63.2,0.97,13.48,3.37
1915,7,2025-03-02 21:45:00,74.6,4.5,10.35,2.587
1916,8,2025-03-02 21:45:00,49.2,5.52,19.39,4.848
1917,9,2025-03-02 21:45:00,88.2,4.6,11.83,2.958
1918,10,2025-03-02 21:45:00,85.4,5.2,11.53,2.882
1919,11,2025-03-02 21:45:00,87.1,0.75,20.94,5.235
1920,12,2025-03-02 21:45:00,47.3,4.02,20.21,5.053
1921,1,2025-03-02 22:00:00,81.3,0.54,4.65,1.163
1922,2,2025-03-02 22:00:00,43.2,2.79,4.39,1.097
1923,3,2025-03-02 22:00:00,75.8,3.0,9.05,2.263
1924,4,2025-03-02 22:00:00,44.6,6.48,13.5,3.375
1925,5,2025-03-02 22:00:00,90.8,6.08,6.45,1.613
1926,6,2025-03-02 22:00:00,43.5,4.52,15.87,3.967
1927,7,2025-03-02 22:00:00,76.1,4.87,9.33,2.333
1928,8,2025-03-02 22:00:00,54.6,6.07,19.79,4.947
1929,9,2025-03-02 22:00:00,66.7,5.58,18.56,4.64
1930,10,2025-03-02 22:00:00,48.8,1.66,14.27,3.567
1931,11,2025-03-02 22:00:00,64.8,1.88,18.66,4.665
1932,12,2025-03-02 22:00:00,57.4,2.69,26.21,6.553
1933,1,2025-03-02 22:15:00,86.3,3.05,5.15,1.288
1934,2,2025-03-02 22:15:00,83.1,6.38,10.54,2.635
1935,3,2025-03-02 22:15:00,54.0,3.74,5.3,1.325
1936,4,2025-03-02 22:15:00,90.6,3.1,5.93,1.482
1937,5,2025-03-02 22:15:00,84.0,3.74,13.58,3.395
1938,6,2025-03-02 22:15:00,54.7,6.13,14.53,3.632
1939,7,2025-03-02 22:15:00,45.6,5.49,13.54,3.385
1940,8,2025-03-02 22:15:00,44.2,3.91,13.5,3.375
1941,9,2025-03-02 22:15:00,47.3,3.99,17.7,4.425
1942,10,2025-03-02 22:15:00,43.7,1.85,17.72,4.43
1943,11,2025-03-02 22:15:00,51.1,2.35,19.88,4.97
1944,12,2025-03-02 22:15:00,76.2,6.41,17.14,4.285
1945,1,2025-03-02 22:30:00,90.6,3.23,6.22,1.555
1946,2,2025-03-02 22:30:00,56.6,0.68,7.39,1.847
1947,3,2025-03-02 22:30:00,47.6,3.54,10.59,2.647
1948,4,2025-03-02 22:30:00,57.3,4.57,6.24,1.56
1949,5,2025-03-02 22:30:00,55.1,6.31,15.0,3.75
1950,6,2025-03-02 22:30:00,41.2,1.48,8.44,2.11
1951,7,2025-03-02 22:30:00,57.8,6.35,9.65,2.413
1952,8,2025-03-02 22:30:00,46.5,3.72,18.59,4.647
1953,9,2025-03-02 22:30:00,67.7,2.34,19.1,4.775
1954,10,2025-03-02 22:30:00,41.9,2.28,15.32,3.83
1955,11,2025-03-02 22:30:00,78.3,5.79,21.01,5.253
1956,12,2025-03-02 22:30:00,82.7,1.3,16.94,4.235
1957,1,2025-03-02 22:45:00,66.2,0.51,5.74,1.435
1958,2,2025-03-02 22:45:00,87.5,2.49,8.71,2.178
1959,3,2025-03-02 22:45:00,69.3,2.94,7.42,1.855
1960,4,2025-03-02 22:45:00,89.1,3.14,13.17,3.292
1961,5,2025-03-02 22:45:00,53.8,2.86,5.83,1.458
1962,6,2025-03-02 22:45:00,51.9,3.77,14.41,3.603
1963,7,2025-03-02 22:45:00,75.7,3.57,13.07,3.268
1964,8,2025-03-02 22:45:00,74.6,4.06,14.51,3.627
1965,9,2025-03-02 22:45:00,65.2,4.8,21.48,5.37
1966,10,2025-03-02 22:45:00,58.8,6.23,18.35,4.588
1967,11,2025-03-02 22:45:00,54.5,0.65,18.75,4.688
1968,12,2025-03-02 22:45:00,42.4,5.51,17.58,4.395
1969,1,2025-03-02 23:00:00,66.0,4.21,4.35,1.087
1970,2,2025-03-02 23:00:00,62.7,4.01,8.69,2.172
1971,3,2025-03-02 23:00:00,77.8,0.76,11.06,2.765
1972,4,2025-03-02 23:00:00,38.7,5.81,13.74,3.435
1973,5,2025-03-02 23:00:00,75.0,0.62,9.78,2.445
1974,6,2025-03-02 23:00:00,64.0,2.71,10.9,2.725
1975,7,2025-03-02 23:00:00,63.4,2.78,15.05,3.763
1976,8,2025-03-02 23:00:00,40.2,2.84,20.5,5.125
1977,9,2025-03-02 23:00:00,51.1,3.81,17.94,4.485
1978,10,2025-03-02 23:00:00,70.9,0.88,21.31,5.327
1979,11,2025-03-02 23:00:00,50.7,6.38,13.65,3.413
1980,12,2025-03-02 23:00:00,89.7,4.51,12.16,3.04
1981,1,2025-03-02 23:15:00,41.1,4.29,3.61,0.902
1982,2,2025-03-02 23:15:00,58.0,0.54,10.31,2.578
1983,3,2025-03-02 23:15:00,39.6,1.97,10.96,2.74
1984,4,2025-03-02 23:15:00,71.0,1.19,6.72,1.68
1985,5,2025-03-02 23:15:00,41.6,1.39,12.83,3.208
1986,6,2025-03-02 23:15:00,41.1,5.45,13.85,3.462
1987,7,2025-03-02 23:15:00,61.3,4.97,10.37,2.592
1988,8,2025-03-02 23:15:00,67.8,2.6,19.36,4.84
1989,9,2025-03-02 23:15:00,67.4,0.63,17.83,4.457
1990,10,2025-03-02 23:15:00,79.3,0.87,22.14,5.535
1991,11,2025-03-02 23:15:00,75.4,5.58,12.71,3.178
1992,12,2025-03-02 23:15:00,79.6,5.6,15.67,3.917
1993,1,2025-03-02 23:30:00,81.8,2.2,7.98,1.995
1994,2,2025-03-02 23:30:00,54.1,4.67,10.32,2.58
1995,3,2025-03-02 23:30:00,48.9,4.07,6.94,1.735
1996,4,2025-03-02 23:30:00,91.5,3.34,11.02,2.755
1997,5,2025-03-02 23:30:00,84.8,5.32,9.42,2.355
1998,6,2025-03-02 23:30:00,55.0,1.18,17.04,4.26
1999,7,2025-03-02 23:30:00,56.5,4.2,8.96,2.24
2000,8,2025-03-02 23:30:00,89.9,0.51,8.12,2.03
2001,9,2025-03-02 23:30:00,71.9,2.85,17.09,4.272
2002,10,2025-03-02 23:30:00,45.0,3.68,15.08,3.77
2003,11,2025-03-02 23:30:00,74.1,6.12,11.54,2.885
2004,12,2025-03-02 23:30:00,54.0,0.57,12.2,3.05
2005,1,2025-03-02 23:45:00,38.3,0.82,3.75,0.938
2006,2,2025-03-02 23:45:00,55.6,4.08,5.17,1.292
2007,3,2025-03-02 23:45:00,71.9,0.54,9.28,2.32
2008,4,2025-03-02 23:45:00,82.1,3.9,11.96,2.99
2009,5,2025-03-02 23:45:00,81.4,1.76,13.35,3.337
2010,6,2025-03-02 23:45:00,38.5,2.1,8.45,2.112
2011,7,2025-03-02 23:45:00,53.7,5.88,15.89,3.973
2012,8,2025-03-02 23:45:00,59.2,0.76,17.36,4.34
2013,9,2025-03-02 23:45:00,47.9,5.73,9.72,2.43
2014,10,2025-03-02 23:45:00,63.8,0.4,19.1,4.775
2015,11,2025-03-02 23:45:00,64.6,1.2,19.48,4.87
2016,12,2025-03-02 23:45:00,45.0,1.01,20.51,5.128
2017,1,2025-03-03 00:00:00,49.2,2.57,3.86,0.965
2018,2,2025-03-03 00:00:00,85.4,0.49,10.83,2.708
2019,3,2025-03-03 00:00:00,42.8,2.06,9.06,2.265
2020,4,2025-03-03 00:00:00,74.4,6.06,13.64,3.41
2021,5,2025-03-03 00:00:00,65.8,3.31,12.51,3.127
2022,6,2025-03-03 00:00:00,83.0,1.02,8.47,2.118
2023,7,2025-03-03 00:00:00,39.0,2.84,10.93,2.732
2024,8,2025-03-03 00:00:00,56.9,3.34,12.27,3.067
2025,9,2025-03-03 00:00:00,58.3,4.17,9.19,2.297
2026,10,2025-03-03 00:00:00,73.4,1.86,12.72,3.18
2027,11,2025-03-03 00:00:00,74.3,2.19,21.06,5.265
2028,12,2025-03-03 00:00:00,60.1,1.07,19.24,4.81
2029,1,2025-03-03 00:15:00,57.6,4.75,4.67,1.167
2030,2,2025-03-03 00:15:00,64.7,4.1,4.55,1.137
2031,3,2025-03-03 00:15:00,81.8,1.21,9.47,2.368
2032,4,2025-03-03 00:15:00,43.1,1.37,7.13,1.782
2033,5,2025-03-03 00:15:00,40.5,2.23,13.13,3.283
2034,6,2025-03-03 00:15:00,43.3,4.83,12.26,3.065
2035,7,2025-03-03 00:15:00,82.3,1.21,16.04,4.01
2036,8,2025-03-03 00:15:00,53.0,5.17,18.9,4.725
2037,9,2025-03-03 00:15:00,68.5,4.28,15.66,3.915
2038,10,2025-03-03 00:15:00,46.9,3.59,14.2,3.55
2039,11,2025-03-03 00:15:00,79.1,1.72,19.83,4.957
2040,12,2025-03-03 00:15:00,49.9,4.31,13.46,3.365
2041,1,2025-03-03 00:30:00,44.6,3.22,9.04,2.26
2042,2,2025-03-03 00:30:00,57.6,6.33,8.47,2.118
2043,3,2025-03-03 00:30:00,85.8,2.22,9.13,2.283
2044,4,2025-03-03 00:30:00,47.3,3.9,12.08,3.02
2045,5,2025-03-03 00:30:00,89.0,4.53,7.57,1.893
2046,6,2025-03-03 00:30:00,51.2,5.08,12.74,3.185
2047,7,2025-03-03 00:30:00,49.4,6.08,9.54,2.385
2048,8,2025-03-03 00:30:00,77.0,5.39,12.1,3.025
2049,9,2025-03-03 00:30:00,85.0,3.97,15.39,3.848
2050,10,2025-03-03 00:30:00,44.4,2.76,12.25,3.062
2051,11,2025-03-03 00:30:00,73.4,0.8,23.73,5.933
2052,12,2025-03-03 00:30:00,83.2,2.86,21.3,5.325
2053,1,2025-03-03 00:45:00,59.5,2.57,8.57,2.143
2054,2,2025-03-03 00:45:00,70.7,2.74,6.65,1.663
2055,3,2025-03-03 00:45:00,66.0,3.7,9.72,2.43
2056,4,2025-03-03 00:45:00,50.4,4.31,8.63,2.158
2057,5,2025-03-03 00:45:00,59.9,6.05,11.23,2.808
2058,6,2025-03-03 00:45:00,59.1,6.03,14.57,3.643
2059,7,2025-03-03 00:45:00,80.6,5.74,13.91,3.478
2060,8,2025-03-03 00:45:00,62.6,3.34,13.16,3.29
2061,9,2025-03-03 00:45:00,75.7,6.04,16.54,4.135
2062,10,2025-03-03 00:45:00,61.8,5.46,14.24,3.56
2063,11,2025-03-03 00:45:00,73.7,4.63,11.98,2.995
2064,12,2025-03-03 00:45:00,46.2,4.65,24.09,6.022
2065,1,2025-03-03 01:00:00,61.3,2.53,7.79,1.948
2066,2,2025-03-03 01:00:00,56.3,6.23,4.53,1.133
2067,3,2025-03-03 01:00:00,53.7,4.25,9.79,2.447
2068,4,2025-03-03 01:00:00,61.1,4.63,10.23,2.558
2069,5,2025-03-03 01:00:00,45.8,2.6,6.32,1.58
2070,6,2025-03-03 01:00:00,91.6,6.02,9.72,2.43
2071,7,2025-03-03 01:00:00,43.3,6.11,16.79,4.197
2072,8,2025-03-03 01:00:00,48.0,5.06,14.82,3.705
2073,9,2025-03-03 01:00:00,65.6,3.79,15.9,3.975
2074,10,2025-03-03 01:00:00,54.2,3.05,14.76,3.69
2075,11,2025-03-03 01:00:00,86.2,3.34,11.66,2.915
2076,12,2025-03-03 01:00:00,39.5,5.47,22.45,5.612
2077,1,2025-03-03 01:15:00,40.8,0.81,4.44,1.11
2078,2,2025-03-03 01:15:00,53.3,0.75,8.24,2.06
2079,3,2025-03-03 01:15:00,59.5,0.56,9.35,2.337
